"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GF1","MW1","REM","EQD"
"94521099999","2023-03-22T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0082,1","22000,1,9,N","050000,1,9,9","+0250,1","+0170,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 40516 10250 20170 60004 70311 333 70000=",
"94521099999","2023-03-23T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0260,1","+0182,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 10915 10260 20182 60004 70111 333 70000=",
"94521099999","2023-03-24T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,9","050000,1,9,9","+0257,1","+0183,1","99999,9","24,0008,3,1",,"6,1,99,9","1,1,99,9","06,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN004BUFR","Q01  00083PRCP99"
"94521099999","2023-03-25T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","050000,1,9,9","+0265,1","+0179,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00508 10265 20179 60004 70200 333 70000=",
"94521099999","2023-03-26T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0113,1","22000,1,9,N","050000,1,9,9","+0270,1","+0185,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 30222 10270 20185 60004 70311 333 70000=",
"94521099999","2023-03-27T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0270,1","+0185,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 73610 10270 20185 60004 70311 333 70000=",
"94521099999","2023-03-28T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0031,1","99999,9,9,N","025000,1,9,9","+0240,1","+0210,1","99999,9","24,0190,3,2","24,0192,3,2","9,1,02,1","6,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/75 83606 10240 20210 60194 70396 333 70192=",
"94521099999","2023-03-29T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0225,1","+0120,1","99999,9","24,0004,3,1",,"6,1,02,1","1,1,02,1","05,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 51810 10225 20120 69944 70361 333 70004=",
"94521099999","2023-03-30T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","270,1,N,0021,1","22000,1,9,9","050000,1,9,9","+0205,1","+0116,1","99999,9","24,9999,9,9",,"1,1,99,9","1,1,99,9","02,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN004BUFR","Q01  99993PRCP99"
"94521099999","2023-03-31T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0190,1","+0097,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 02001 10190 20097 6///4 70200 333 7////=",
"94521099999","2023-04-01T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0180,1","+0096,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41/84 /3601 10180 20096 6///4 70200 333 7////=",
"94521099999","2023-04-02T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0222,1","+0154,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 00502 10222 20154 60004 70211 333 70000=",
"94521099999","2023-04-03T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0230,1","+0165,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10215 10230 20165 60004 70311 333 70000=",
"94521099999","2023-04-04T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0021,1","22000,1,9,N","050000,1,9,9","+0230,1","+0126,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 12304 10230 20126 60004 70111 333 70000=",
"94521099999","2023-04-05T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0015,1","22000,1,9,N","050000,1,9,9","+0235,1","+0087,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 30203 10235 20087 60004 70311 333 70000=",
"94521099999","2023-04-08T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0200,1","+0061,1","99999,9","00,0000,9,1","24,9999,1,9",,,,"02,1","SYN05294521 01984 02502 10200 20061 60000 702// 333 7////=",
"94521099999","2023-04-09T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0021,1","22000,1,9,N","050000,1,9,9","+0175,1","+0065,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 12304 10175 20065 60004 70111 333 70000=",
"94521099999","2023-04-11T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","050000,1,9,9","+0205,1","+0041,1","99999,9","00,9999,1,9","24,9999,1,9","1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 41/84 33602 10205 20041 6///0 70111 333 7////=",
"94521099999","2023-04-12T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0077,1","99999,9,9,N","050000,1,9,9","+0190,1","+0085,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 01815 10190 20085 60004 70211 333 70000=",
"94521099999","2023-04-13T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0190,1","+0108,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02004 10190 20108 60004 70211 333 70000=",
"94521099999","2023-04-14T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,N,0010,1","99999,9,9,N","050000,1,9,9","+0200,1","+0087,1","99999,9","24,9999,1,9","24,9999,1,9",,,,"02,1","SYN05294521 41984 0//02 10200 20087 6///4 702// 333 7////=",
"94521099999","2023-04-15T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","050000,1,9,9","+0225,1","+0150,1","99999,9","24,9999,1,9","24,9999,1,9","1,1,02,1","1,1,02,1",,"03,1","SYN05294521 41/84 /3603 10225 20150 6///4 70311 333 7////=",
"94521099999","2023-04-16T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0205,1","+0069,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 11815 10205 20069 60004 70111 333 70000=",
"94521099999","2023-04-17T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0220,1","+0144,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10706 10220 20144 60004 70311 333 70000=",
"94521099999","2023-04-18T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0205,1","+0116,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 20510 10205 20116 60004 70311 333 70000=",
"94521099999","2023-04-19T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0210,1","+0132,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10210 10210 20132 60004 70311 333 70000=",
"94521099999","2023-04-20T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","160,1,N,0113,1","99999,9,9,N","050000,1,9,9","+0215,1","+0107,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 01622 10215 20107 60004 70211 333 70000=",
"94521099999","2023-04-21T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0206,1","+0090,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"00,1","SYN05294521 01984 00906 10206 20090 60004 70000 333 70000=",
"94521099999","2023-04-22T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","050000,1,9,9","+0192,1","+0106,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"00,1","SYN05294521 01984 009// 10192 20106 60004 70000 333 70000=",
"94521099999","2023-04-23T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0212,1","+0120,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 40906 10212 20120 60004 70311 333 70000=",
"94521099999","2023-04-24T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0208,1","+0132,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10706 10208 20132 60004 70300 333 70000=",
"94521099999","2023-04-25T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","110,1,N,0113,1","22000,1,9,N","050000,1,9,9","+0201,1","+0129,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","02,1","SYN05294521 01/84 21122 10201 20129 60004 70211 333 70000=",
"94521099999","2023-04-26T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0190,1","+0138,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 20710 10190 20138 60004 70311 333 70000=",
"94521099999","2023-04-27T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0205,1","+0136,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 00210 10205 20136 60004 70211 333 70000=",
"94521099999","2023-04-28T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0021,1","22000,1,9,N","050000,1,9,9","+0200,1","+0140,1","99999,9","24,9999,1,9","24,9999,1,9","1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 41/84 33604 10200 20140 6///4 70311 333 7////=",
"94521099999","2023-04-29T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","050000,1,9,9","+0140,1","+0112,1","99999,9","24,0050,3,2","24,0046,3,2","5,1,02,1","2,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","02,1","SYN05294521 01/84 32301 10140 20112 60054 70252 333 70046=",
"94521099999","2023-04-30T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","050000,1,9,9","+0134,1","+0087,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 11802 10134 20087 60004 70300 333 70000=",
"94521099999","2023-05-01T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0150,1","+0069,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 72302 10150 20069 60004 70311 333 70000=",
"94521099999","2023-05-02T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","270,1,N,0005,1","22000,1,9,N","050000,1,9,9","+0165,1","+0088,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 12701 10165 20088 60004 70111 333 70000=",
"94521099999","2023-05-03T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0150,1","+0103,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02004 10150 20103 60004 70211 333 70000=",
"94521099999","2023-05-04T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0145,1","+0050,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 00902 10145 20050 60004 70211 333 70000=",
"94521099999","2023-05-05T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0169,1","+0106,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 03602 10169 20106 60004 70200 333 70000=",
"94521099999","2023-05-06T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0176,1","+0018,1","99999,9","24,0000,9,1",,"2,1,02,1","2,1,02,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 62006 10176 20018 60004 70322 333 70000=",
"94521099999","2023-05-08T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0100,1","+0003,1","99999,9","00,0000,9,1","24,9999,1,9","1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02010 10100 20003 60000 70211 333 7////=",
"94521099999","2023-05-09T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","050000,1,9,9","+0110,1","+0044,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 22301 10110 20044 60004 70311 333 70000=",
"94521099999","2023-05-10T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0155,1","+0087,1","99999,9","24,9999,1,9","24,9999,1,9","1,1,02,1","1,1,02,1",,"02,1","SYN05294521 41984 00504 10155 20087 6///4 70211 333 7////=",
"94521099999","2023-05-11T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0178,1","+0119,1","99999,9","24,0000,9,1",,"2,1,02,1","2,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 70506 10178 20119 60004 70322 333 70000=",
"94521099999","2023-05-12T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","050000,1,9,9","+0181,1","+0110,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 007// 10181 20110 60004 70200 333 70000=",
"94521099999","2023-05-13T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0026,1","99999,9,9,N","050000,1,9,9","+0168,1","+0113,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00905 10168 20113 60004 70200 333 70000=",
"94521099999","2023-05-14T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0036,1","99999,9,9,N","025000,1,9,9","+0165,1","+0157,1","99999,9","24,0030,3,2","24,0034,3,2","5,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","51,1","SYN05294521 01/75 80907 10165 20157 60034 75151 333 70034=",
"94521099999","2023-05-15T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","050000,1,9,9","+0170,1","+0135,1","99999,9","24,0290,3,1",,"6,1,02,1","5,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 71808 10170 20135 60294 70365 333 70290=",
"94521099999","2023-05-16T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0145,1","+0086,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02506 10145 20086 60004 70211 333 70000=",
"94521099999","2023-05-17T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0115,1","+0074,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02304 10115 20074 60004 70211 333 70000=",
"94521099999","2023-05-18T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0105,1","+0051,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02004 10105 20051 60004 70211 333 70000=",
"94521099999","2023-05-19T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","050000,1,9,9","+0079,1","+0055,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 02303 10079 20055 60004 70200 333 70000=",
"94521099999","2023-05-20T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0087,1","+0037,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 02304 10087 20037 60004 70200 333 70000=",
"94521099999","2023-05-21T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0105,1","+0063,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 01806 10105 20063 60004 70211 333 70000=",
"94521099999","2023-05-22T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0100,1","+0057,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 01402 10100 20057 60004 70211 333 70000=",
"94521099999","2023-05-23T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0100,1","+0057,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 71602 10100 20057 60004 70311 333 70000=",
"94521099999","2023-05-24T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","025000,1,9,9","+0120,1","+0044,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01975 01402 10120 20044 60004 70211 333 70000=",
"94521099999","2023-05-25T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","050000,1,9,9","+0150,1","+0057,1","99999,9","24,0000,9,1",,,,,"02,1","SYN05294521 01984 027// 10150 20057 60004 702// 333 70000=",
"94521099999","2023-05-26T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0080,1","+0020,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 02301 10080 20020 6///4 70200 333 7////=",
"94521099999","2023-05-27T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0080,1","+0020,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 02002 10080 20020 6///4 70200 333 7////=",
"94521099999","2023-05-29T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0105,1","+0038,1","99999,9","00,0000,9,1","24,9999,1,9","1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02702 10105 20038 60000 70211 333 7////=",
"94521099999","2023-05-30T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0005,1","22000,1,9,N","050000,1,9,9","+0125,1","+0063,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10901 10125 20063 60004 70300 333 70000=",
"94521099999","2023-05-31T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0005,1","22000,1,9,N","050000,1,9,9","+0135,1","+0063,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 13601 10135 20063 60004 70311 333 70000=",
"94521099999","2023-06-01T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0015,1","22000,1,9,N","050000,1,9,9","+0145,1","+0075,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 10503 10145 20075 60004 70111 333 70000=",
"94521099999","2023-06-02T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0170,1","+0115,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00204 10170 20115 60004 70200 333 70000=",
"94521099999","2023-06-03T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","050000,1,9,9","+0170,1","+0135,1","99999,9","24,0000,9,1",,"2,1,02,1","2,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 70504 10170 20135 60004 70322 333 70000=",
"94521099999","2023-06-04T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0165,1","+0148,1","99999,9","24,0020,3,2","24,0018,3,2","5,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 80710 10165 20148 60024 70351 333 70018=",
"94521099999","2023-06-05T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0160,1","+0124,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 10510 10160 20124 60004 70111 333 70000=",
"94521099999","2023-06-06T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0036,1","22000,1,9,N","050000,1,9,9","+0160,1","+0114,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10707 10160 20114 60004 70311 333 70000=",
"94521099999","2023-06-07T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0160,1","+0114,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 20206 10160 20114 60004 70311 333 70000=",
"94521099999","2023-06-08T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0155,1","+0128,1","99999,9","24,0002,3,1",,"5,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 81802 10155 20128 69924 70351 333 70002=",
"94521099999","2023-06-09T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0085,1","+0054,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00201 10085 20054 60004 70200 333 70000=",
"94521099999","2023-06-10T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","050000,1,9,9","+0080,1","+0044,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00903 10080 20044 60004 70200 333 70000=",
