"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"02821099999","2023-10-14T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","070,1,N,0171,1","99999,9,9,9","000320,1,9,9","-0054,1","-0058,1","09830,1","73,1",,,,,"99999,9,09156,1",,,"0210,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","070,1,N,0175,1","99999,9,9,9","999999,9,9,9","-0050,1","-0054,1","09818,1",,,,,,"99999,9,09146,1",,,"0208,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","071,1,N,0184,1","99999,9,9,9","999999,9,9,9","-0044,1","-0047,1","09807,1",,,,,,"99999,9,09136,1","7,1,033,1,+999,9",,"0241,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","071,1,N,0180,1","99999,9,9,9","999999,9,9,9","-0042,1","-0045,1","09799,1",,,,,,"99999,9,09130,1",,,"0226,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","071,1,N,0168,1","99999,9,9,9","999999,9,9,9","-0039,1","-0042,1","09789,1",,,,,,"99999,9,09121,1",,,"0218,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","070,1,N,0166,1","99999,9,9,9","999999,9,9,9","-0037,1","-0040,1","09781,1",,,,"120,M,-0038,1","120,N,-0077,1","99999,9,09114,1","7,1,022,1,+999,9",,"0205,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","068,1,N,0168,1","99999,9,9,9","999999,9,9,9","-0035,1","-0039,1","09775,1",,,,,,"99999,9,09109,1",,,"0208,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","062,1,N,0163,1","99999,9,9,9","999999,9,9,9","-0034,1","-0035,1","09769,1",,,,,,"99999,9,09103,1",,,"0207,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","062,1,N,0141,1","99999,9,9,9","999999,9,9,9","-0032,1","-0035,1","09764,1",,,,,,"99999,9,09099,1","7,1,015,1,+999,9",,"0186,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","055,1,N,0139,1","99999,9,9,9","999999,9,9,9","-0035,1","-0038,1","09763,1",,,,,,"99999,9,09098,1",,,"0182,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-14T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","048,1,N,0122,1","99999,9,9,9","999999,9,9,9","-0037,1","-0041,1","09761,1",,,,,,"99999,9,09095,1",,,"0153,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","045,1,N,0123,1","99999,9,9,9","999999,9,9,9","-0039,1","-0041,1","09756,1",,,,,,"99999,9,09090,1","7,1,009,1,+999,9",,"0148,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","040,1,N,0101,1","99999,9,9,9","999999,9,9,9","-0037,1","-0041,1","09755,1",,,,,,"99999,9,09090,1",,,"0135,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","032,1,N,0103,1","99999,9,9,9","999999,9,9,9","-0035,1","-0038,1","09752,1",,,,,,"99999,9,09087,1",,,"0131,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","024,1,N,0108,1","99999,9,9,9","999999,9,9,9","-0034,1","-0035,1","09747,1",,,,,,"99999,9,09083,1","7,1,007,1,+999,9",,"0144,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","024,1,N,0105,1","99999,9,9,9","999999,9,9,9","-0027,1","-0030,1","09743,1",,,,,,"99999,9,09080,1",,,"0138,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","025,1,N,0121,1","99999,9,9,9","999999,9,9,9","-0025,1","-0026,1","09737,1",,,,,,"99999,9,09076,1",,,"0159,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","019,1,N,0127,1","99999,9,9,9","999999,9,9,9","-0022,1","-0022,1","09735,1",,,,"120,M,-0022,1","120,N,-0040,1","99999,9,09075,1","7,1,008,1,+999,9",,"0164,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","017,1,N,0129,1","99999,9,9,9","999999,9,9,9","-0017,1","-0019,1","09735,1",,,,,,"99999,9,09076,1",,,"0169,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","014,1,N,0134,1","99999,9,9,9","999999,9,9,9","-0015,1","-0016,1","09737,1",,,,,,"99999,9,09079,1",,,"0178,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","011,1,N,0139,1","99999,9,9,9","999999,9,9,9","-0015,1","-0015,1","09741,1",,,,,,"99999,9,09083,1","2,1,007,1,+999,9",,"0172,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","004,1,N,0141,1","99999,9,9,9","999999,9,9,9","-0014,1","-0015,1","09747,1",,,,,,"99999,9,09088,1",,,"0186,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","360,1,N,0143,1","99999,9,9,9","999999,9,9,9","-0014,1","-0014,1","09753,1",,,,,,"99999,9,09094,1",,,"0182,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","357,1,N,0138,1","99999,9,9,9","999999,9,9,9","-0012,1","-0013,1","09760,1",,,,,,"99999,9,09100,1","2,1,017,1,+999,9",,"0196,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","351,1,N,0145,1","99999,9,9,9","999999,9,9,9","-0012,1","-0012,1","09764,1",,,,,,"99999,9,09104,1",,,"0192,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","335,1,N,0123,1","99999,9,9,9","999999,9,9,9","-0012,1","-0013,1","09768,1",,,,,,"99999,9,09108,1",,,"0164,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","338,1,N,0128,1","99999,9,9,9","999999,9,9,9","-0012,1","-0012,1","09772,1",,,,,,"99999,9,09112,1","2,1,012,1,+999,9",,"0164,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","332,1,N,0133,1","99999,9,9,9","999999,9,9,9","-0010,1","-0011,1","09777,1",,,,,,"99999,9,09116,1",,,"0186,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","333,1,N,0145,1","99999,9,9,9","999999,9,9,9","-0010,1","-0010,1","09779,1",,,,,,"99999,9,09118,1",,,"0221,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","330,1,N,0130,1","99999,9,9,9","999999,9,9,9","-0010,1","-0010,1","09781,1",,,,"120,M,-0009,1","120,N,-0022,1","99999,9,09120,1","2,1,009,1,+999,9",,"0171,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","319,1,N,0111,1","99999,9,9,9","999999,9,9,9","-0010,1","-0010,1","09785,1",,,,,,"99999,9,09125,1",,,"0147,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","322,1,N,0103,1","99999,9,9,9","999999,9,9,9","-0009,1","-0009,1","09789,1",,,,,,"99999,9,09128,1",,,"0132,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","316,1,N,0119,1","99999,9,9,9","999999,9,9,9","-0009,1","-0009,1","09787,1",,,,,,"99999,9,09127,1","2,1,006,1,+999,9",,"0149,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","311,1,N,0122,1","99999,9,9,9","999999,9,9,9","-0007,1","-0008,1","09781,1",,,,,,"99999,9,09121,1",,,"0148,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-15T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","317,1,N,0135,1","99999,9,9,9","999999,9,9,9","-0009,1","-0009,1","09781,1",,,,,,"99999,9,09121,1",,,"0178,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","008,1,N,0127,1","99999,9,9,9","999999,9,9,9","-0007,1","-0008,1","09795,1",,,,,,"99999,9,09134,1","2,1,007,1,+999,9",,"0162,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","026,1,N,0120,1","99999,9,9,9","999999,9,9,9","-0012,1","-0012,1","09816,1",,,,,,"99999,9,09153,1",,,"0155,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","035,1,N,0119,1","99999,9,9,9","999999,9,9,9","-0012,1","-0012,1","09833,1",,,,,,"99999,9,09169,1",,,"0143,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","035,1,N,0113,1","99999,9,9,9","999999,9,9,9","-0019,1","-0019,1","09852,1",,,,,,"99999,9,09185,1","2,1,051,1,+999,9",,"0142,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","012,1,N,0098,1","99999,9,9,9","999999,9,9,9","-0019,1","-0019,1","09867,1",,,,,,"99999,9,09199,1",,,"0123,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0112,1","99999,9,9,9","999999,9,9,9","-0012,1","-0012,1","09878,1",,,,,,"99999,9,09211,1",,,"0149,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","007,1,N,0112,1","99999,9,9,9","000580,1,9,9","-0004,1","-0004,1","09887,1","71,1",,,"120,M,-0003,1","120,N,-0020,1","99999,9,09221,1","2,1,037,1,+999,9",,"0151,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0107,1","99999,9,9,9","000210,1,9,9","-0002,1","-0002,1","09899,1","73,1",,,,,"99999,9,09233,1",,,"0141,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","029,1,N,0102,1","99999,9,9,9","000710,1,9,9","-0002,1","-0003,1","09912,1","77,1",,,,,"99999,9,09244,1",,,"0143,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","026,1,N,0103,1","99999,9,9,9","013050,1,9,9","-0002,1","-0003,1","09922,1","20,1","7,1,99,9","3,1,99,9",,,"99999,9,09254,1","2,1,033,1,+999,9",,"0132,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","025,1,N,0107,1","99999,9,9,9","008730,1,9,9","-0002,1","-0003,1","09933,1","85,1",,,,,"99999,9,09264,1",,,"0156,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","027,1,N,0114,1","99999,9,9,9","012850,1,9,9","-0005,1","-0005,1","09946,1","21,1",,,,,"99999,9,09275,1",,,"0147,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","014,1,N,0107,1","99999,9,9,9","021710,1,9,9","-0005,1","-0006,1","09956,1","00,1","8,1,99,9","7,1,99,9",,,"99999,9,09285,1","2,1,031,1,+999,9",,"0142,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","022,1,N,0107,1","99999,9,9,9","023180,1,9,9","-0009,1","-0009,1","09966,1","00,1",,,,,"99999,9,09293,1",,,"0157,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","027,1,N,0117,1","99999,9,9,9","024380,1,9,9","-0012,1","-0012,1","09974,1","00,1",,,,,"99999,9,09300,1",,,"0150,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","009,1,N,0084,1","99999,9,9,9","017760,1,9,9","-0012,1","-0013,1","09986,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09311,1","2,1,026,1,+999,9",,"0134,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","016,1,N,0109,1","99999,9,9,9","017240,1,9,9","-0017,1","-0017,1","09994,1","00,1",,,,,"99999,9,09317,1",,,"0141,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","001,1,N,0094,1","99999,9,9,9","014780,1,9,9","-0022,1","-0022,1","10002,1","00,1",,,,,"99999,9,09324,1",,,"0122,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","019,1,N,0092,1","99999,9,9,9","012840,1,9,9","-0027,1","-0028,1","10009,1","00,1","0,1,99,9","0,1,99,9","120,M,-0002,1","120,N,-0027,1","99999,9,09329,1","2,1,018,1,+999,9",,"0120,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","019,1,N,0091,1","99999,9,9,9","014810,1,9,9","-0029,1","-0030,1","10017,1","00,1",,,,,"99999,9,09336,1",,,"0116,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","014,1,N,0090,1","99999,9,9,9","013040,1,9,9","-0030,1","-0032,1","10024,1","00,1",,,,,"99999,9,09342,1",,,"0117,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","022,1,N,0096,1","99999,9,9,9","015850,1,9,9","-0032,1","-0034,1","10027,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09345,1","2,1,015,1,+999,9",,"0116,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","014,1,N,0078,1","99999,9,9,9","016380,1,9,9","-0032,1","-0033,1","10033,1","00,1",,,,,"99999,9,09351,1",,,"0103,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-16T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","011,1,N,0080,1","99999,9,9,9","015090,1,9,9","-0032,1","-0034,1","10039,1","00,1",,,,,"99999,9,09355,1",,,"0117,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","023,1,N,0089,1","99999,9,9,9","018560,1,9,9","-0037,1","-0040,1","10042,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09358,1","2,1,013,1,+999,9",,"0115,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","024,1,N,0077,1","99999,9,9,9","019560,1,9,9","-0040,1","-0043,1","10046,1","00,1",,,,,"99999,9,09360,1",,,"0099,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","019,1,N,0065,1","99999,9,9,9","016080,1,9,9","-0042,1","-0046,1","10049,1","00,1",,,,,"99999,9,09363,1",,,"0087,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","026,1,N,0062,1","99999,9,9,9","014110,1,9,9","-0042,1","-0046,1","10054,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09367,1","2,1,010,1,+999,9",,"0077,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0059,1","99999,9,9,9","013260,1,9,9","-0042,1","-0045,1","10056,1","00,1",,,,,"99999,9,09370,1",,,"0077,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0061,1","99999,9,9,9","014830,1,9,9","-0044,1","-0047,1","10061,1","00,1",,,,,"99999,9,09374,1",,,"0083,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","033,1,N,0069,1","99999,9,9,9","014670,1,9,9","-0045,1","-0050,1","10066,1","00,1","0,1,99,9","0,1,99,9","120,M,-0026,1","120,N,-0047,1","99999,9,09378,1","2,1,010,1,+999,9",,"0085,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,9","024460,1,9,9","-0039,1","-0043,1","10073,1","00,1",,,,,"99999,9,09385,1",,,"0080,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","354,1,N,0038,1","99999,9,9,9","016890,1,9,9","-0042,1","-0046,1","10080,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09392,1","2,1,014,1,+999,9",,"0051,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0048,1","99999,9,9,9","025180,1,9,9","-0032,1","-0034,1","10080,1","00,1",,,,,"99999,9,09394,1",,,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","023,1,N,0044,1","99999,9,9,9","025430,1,9,9","-0025,1","-0027,1","10083,1","00,1",,,,,"99999,9,09399,1",,,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","017,1,N,0050,1","99999,9,9,9","026850,1,9,9","-0032,1","-0035,1","10086,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09399,1","2,1,008,1,+999,9",,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","002,1,N,0042,1","99999,9,9,9","024070,1,9,9","-0039,1","-0043,1","10092,1","00,1",,,,,"99999,9,09403,1",,,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","015,1,N,0041,1","99999,9,9,9","027950,1,9,9","-0040,1","-0044,1","10095,1","00,1",,,,,"99999,9,09406,1",,,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","016,1,N,0046,1","99999,9,9,9","031380,1,9,9","-0045,1","-0049,1","10100,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09409,1","2,1,010,1,+999,9",,"0055,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","023,1,N,0059,1","99999,9,9,9","031080,1,9,9","-0047,1","-0052,1","10106,1","00,1",,,,,"99999,9,09415,1",,,"0069,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","037,1,N,0052,1","99999,9,9,9","029180,1,9,9","-0047,1","-0052,1","10108,1","00,1",,,,,"99999,9,09416,1",,,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","041,1,N,0046,1","99999,9,9,9","031170,1,9,9","-0050,1","-0055,1","10113,1","00,1","0,1,99,9","0,1,99,9","120,M,-0024,1","120,N,-0051,1","99999,9,09420,1","2,1,010,1,+999,9",,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","025000,1,9,9","-0056,1","-0061,1","10117,1","00,1",,,,,"99999,9,09423,1",,,,"4,99,0080,1,999","SYN07002821 47/75 /0406 11056 21061 39423 40117 700// 333 91008 90710 91108=",
"02821099999","2023-10-17T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","029,1,N,0064,1","99999,9,9,9","037320,1,9,9","-0059,1","-0064,1","10127,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09431,1","2,1,011,1,+999,9",,"0078,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","020,1,N,0071,1","99999,9,9,9","025920,1,9,9","-0059,1","-0064,1","10130,1","00,1",,,,,"99999,9,09434,1",,,"0086,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-17T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","020,1,N,0077,1","99999,9,9,9","030030,1,9,9","-0060,1","-0065,1","10133,1","00,1",,,,,"99999,9,09436,1",,,"0098,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-10-18T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","018,1,N,0076,1","99999,9,9,9","034540,1,9,9","-0060,1","-0067,1","10136,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09439,1","2,1,008,1,+999,9",,"0096,1","3,99,9999,9,999","SYN004BUFR",
