"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","REM","EQD"
"03396199999","2023-09-20T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","09920,1","6,1,010,1,+999,9","SYN06003380 20134 99536 10001 46/// /19// 10181 49920 56010 22200=",
"03396199999","2023-09-20T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","09913,1","7,1,013,1,+999,9","SYN06003380 20144 99536 10001 46/// /19// 10181 49913 57013 22200=",
"03396199999","2023-09-20T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","09917,1","6,1,004,1,+999,9","SYN06003380 20154 99536 10001 46/// /20// 10172 49917 56004 22200=",
"03396199999","2023-09-20T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","09923,1","3,1,004,1,+999,9","SYN06003380 20164 99536 10001 46/// /23// 10144 49923 53004 22200=",
"03396199999","2023-09-20T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","09918,1","9,9,005,1,+999,9","SYN06003380 20174 99536 10001 46/// /21// 10145 49918 50005 22200=",
"03396199999","2023-09-20T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","09919,1","9,9,003,1,+999,9","SYN06003380 20184 99536 10001 46/// /20// 10146 49919 50003 22200=",
"03396199999","2023-09-20T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","09919,1","6,1,004,1,+999,9","SYN06003380 20194 99536 10001 46/// /20// 10144 49919 56004 22200=",
"03396199999","2023-09-20T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","09921,1","1,1,003,1,+999,9","SYN06003380 20204 99536 10001 46/// /20// 10148 49921 51003 22200=",
"03396199999","2023-09-20T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","09917,1","8,1,003,1,+999,9","SYN06003380 20214 99536 10001 46/// /20// 10149 49917 58003 22200=",
"03396199999","2023-09-20T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","09917,1","7,1,002,1,+999,9","SYN06003380 20224 99536 10001 46/// /21// 10149 49917 57002 22200=",
"03396199999","2023-09-20T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","09919,1","5,1,002,1,+999,9","SYN06003380 20234 99536 10001 46/// /21// 10149 49919 55002 22200=",
"03396199999","2023-09-21T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","09920,1","1,1,003,1,+999,9","SYN06003380 21004 99536 10001 46/// /24// 10143 49920 51003 22200=",
"03396199999","2023-09-21T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","09921,1","2,1,004,1,+999,9","SYN06003380 21014 99536 10001 46/// /23// 10136 49921 52004 22200=",
"03396199999","2023-09-21T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","09923,1","2,1,004,1,+999,9","SYN06003380 21024 99536 10001 46/// /23// 10130 49923 52004 22200=",
"03396199999","2023-09-21T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0124,1","+9999,9","09925,1","3,1,005,1,+999,9","SYN06003380 21034 99536 10001 46/// /24// 10124 49925 53005 22200=",
"03396199999","2023-09-21T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","09929,1","2,1,008,1,+999,9","SYN06003380 21044 99536 10001 46/// /23// 10118 49929 52008 22200=",
"03396199999","2023-09-21T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0113,1","+9999,9","09929,1","1,1,006,1,+999,9","SYN06003380 21054 99536 10001 46/// /23// 10113 49929 51006 22200=",
"03396199999","2023-09-21T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0110,1","+9999,9","09935,1","3,1,010,1,+999,9","SYN06003380 21064 99536 10001 46/// /24// 10110 49935 53010 22200=",
"03396199999","2023-09-21T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0113,1","+9999,9","09938,1","2,1,009,1,+999,9","SYN06003380 21074 99536 10001 46/// /24// 10113 49938 52009 22200=",
"03396199999","2023-09-21T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","09944,1","2,1,014,1,+999,9","SYN06003380 21084 99536 10001 46/// /23// 10126 49944 52014 22200=",
"03396199999","2023-09-21T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","09942,1","2,1,007,1,+999,9","SYN06003380 21094 99536 10001 46/// /24// 10138 49942 52007 22200=",
"03396199999","2023-09-21T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","09947,1","1,1,010,1,+999,9","SYN06003380 21104 99536 10001 46/// /21// 10147 49947 51010 22200=",
"03396199999","2023-09-21T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","09945,1","3,1,001,1,+999,9","SYN06003380 21114 99536 10001 46/// /20// 10160 49945 53001 22200=",
"03396199999","2023-09-21T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0168,1","+9999,9","09943,1","9,9,001,1,+999,9","SYN06003380 21124 99536 10001 46/// /21// 10168 49943 50001 22200=",
"03396199999","2023-09-21T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0174,1","+9999,9","09942,1","6,1,005,1,+999,9","SYN06003380 21134 99536 10001 46/// /20// 10174 49942 56005 22200=",
"03396199999","2023-09-21T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","09940,1","8,1,004,1,+999,9","SYN06003380 21144 99536 10001 46/// /19// 10177 49940 58004 22200=",
"03396199999","2023-09-21T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","09939,1","7,1,004,1,+999,9","SYN06003380 21154 99536 10001 46/// /18// 10172 49939 57004 22200=",
"03396199999","2023-09-21T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","09936,1","7,1,006,1,+999,9","SYN06003380 21164 99536 10001 46/// /20// 10177 49936 57006 22200=",
"03396199999","2023-09-21T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","09936,1","6,1,004,1,+999,9","SYN06003380 21174 99536 10001 46/// /19// 10166 49936 56004 22200=",
"03396199999","2023-09-21T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","09943,1","3,1,004,1,+999,9","SYN06003380 21184 99536 10001 46/// /20// 10136 49943 53004 22200=",
"03396199999","2023-09-21T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","09945,1","2,1,009,1,+999,9","SYN06003380 21194 99536 10001 46/// /19// 10145 49945 52009 22200=",
"03396199999","2023-09-21T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","09949,1","2,1,013,1,+999,9","SYN06003380 21204 99536 10001 46/// /25// 10138 49949 52013 22200=",
"03396199999","2023-09-21T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","09951,1","2,1,008,1,+999,9","SYN06003380 21214 99536 10001 46/// /25// 10135 49951 52008 22200=",
"03396199999","2023-09-21T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","09952,1","1,1,007,1,+999,9","SYN06003380 21224 99536 10001 46/// /23// 10128 49952 51007 22200=",
"03396199999","2023-09-21T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0123,1","+9999,9","09952,1","1,1,003,1,+999,9","SYN06003380 21234 99536 10001 46/// /25// 10123 49952 51003 22200=",
"03396199999","2023-09-22T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","09954,1","1,1,003,1,+999,9","SYN06003380 22004 99536 10001 46/// /26// 10120 49954 51003 22200=",
"03396199999","2023-09-22T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","09954,1","3,1,002,1,+999,9","SYN06003380 22014 99536 10001 46/// /27// 10120 49954 53002 22200=",
"03396199999","2023-09-22T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0116,1","+9999,9","09955,1","2,1,003,1,+999,9","SYN06003380 22024 99536 10001 46/// /28// 10116 49955 52003 22200=",
"03396199999","2023-09-22T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","09956,1","3,1,003,1,+999,9","SYN06003380 22034 99536 10001 46/// /28// 10111 49956 53003 22200=",
"03396199999","2023-09-22T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0102,1","+9999,9","09959,1","3,1,005,1,+999,9","SYN06003380 22044 99536 10001 46/// /27// 10102 49959 53005 22200=",
"03396199999","2023-09-22T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","09961,1","2,1,006,1,+999,9","SYN06003380 22054 99536 10001 46/// /27// 10100 49961 52006 22200=",
"03396199999","2023-09-22T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0094,1","+9999,9","09965,1","3,1,009,1,+999,9","SYN06003380 22064 99536 10001 46/// /26// 10094 49965 53009 22200=",
"03396199999","2023-09-22T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","09970,1","2,1,011,1,+999,9","SYN06003380 22074 99536 10001 46/// /25// 10100 49970 52011 22200=",
"03396199999","2023-09-22T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","09973,1","2,1,012,1,+999,9","SYN06003380 22084 99536 10001 46/// /25// 10118 49973 52012 22200=",
"03396199999","2023-09-22T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","09978,1","2,1,013,1,+999,9","SYN06003380 22094 99536 10001 46/// /26// 10136 49978 52013 22200=",
"03396199999","2023-09-22T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","09981,1","2,1,011,1,+999,9","SYN06003380 22104 99536 10001 46/// /23// 10143 49981 52011 22200=",
"03396199999","2023-09-22T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","09984,1","2,1,011,1,+999,9","SYN06003380 22114 99536 10001 46/// /24// 10154 49984 52011 22200=",
"03396199999","2023-09-22T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","09989,1","2,1,011,1,+999,9","SYN06003380 22124 99536 10001 46/// /23// 10160 49989 52011 22200=",
"03396199999","2023-09-22T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0162,1","+9999,9","09992,1","2,1,011,1,+999,9","SYN06003380 22134 99536 10001 46/// /23// 10162 49992 52011 22200=",
"03396199999","2023-09-22T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","09995,1","2,1,010,1,+999,9","SYN06003380 22144 99536 10001 46/// /24// 10159 49995 52010 22200=",
"03396199999","2023-09-22T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0164,1","+9999,9","09997,1","2,1,008,1,+999,9","SYN06003380 22154 99536 10001 46/// /26// 10164 49997 52008 22200=",
"03396199999","2023-09-22T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10002,1","2,1,010,1,+999,9","SYN06003380 22164 99536 10001 46/// /24// 10148 40002 52010 22200=",
"03396199999","2023-09-22T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10006,1","2,1,011,1,+999,9","SYN06003380 22174 99536 10001 46/// /25// 10149 40006 52011 22200=",
"03396199999","2023-09-22T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10013,1","2,1,016,1,+999,9","SYN06003380 22184 99536 10001 46/// /26// 10139 40013 52016 22200=",
"03396199999","2023-09-22T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10022,1","2,1,020,1,+999,9","SYN06003380 22194 99536 10001 46/// /26// 10129 40022 52020 22200=",
"03396199999","2023-09-22T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0119,1","+9999,9","10029,1","2,1,023,1,+999,9","SYN06003380 22204 99536 10001 46/// /27// 10119 40029 52023 22200=",
"03396199999","2023-09-22T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0112,1","+9999,9","10036,1","2,1,023,1,+999,9","SYN06003380 22214 99536 10001 46/// /27// 10112 40036 52023 22200=",
"03396199999","2023-09-22T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0110,1","+9999,9","10043,1","2,1,022,1,+999,9","SYN06003380 22224 99536 10001 46/// /28// 10110 40043 52022 22200=",
"03396199999","2023-09-22T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0106,1","+9999,9","10051,1","2,1,022,1,+999,9","SYN06003380 22234 99536 10001 46/// /29// 10106 40051 52022 22200=",
"03396199999","2023-09-23T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","10057,1","2,1,021,1,+999,9","SYN06003380 23004 99536 10001 46/// /29// 10107 40057 52021 22200=",
"03396199999","2023-09-23T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0113,1","+9999,9","10064,1","2,1,021,1,+999,9","SYN06003380 23014 99536 10001 46/// /29// 10113 40064 52021 22200=",
"03396199999","2023-09-23T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0114,1","+9999,9","10072,1","2,1,021,1,+999,9","SYN06003380 23024 99536 10001 46/// /28// 10114 40072 52021 22200=",
"03396199999","2023-09-23T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0116,1","+9999,9","10078,1","2,1,021,1,+999,9","SYN06003380 23034 99536 10001 46/// /29// 10116 40078 52021 22200=",
"03396199999","2023-09-23T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0114,1","+9999,9","10083,1","2,1,019,1,+999,9","SYN06003380 23044 99536 10001 46/// /28// 10114 40083 52019 22200=",
"03396199999","2023-09-23T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0115,1","+9999,9","10120,1","2,1,029,1,+999,9","SYN06003380 23084 99536 10001 46/// /27// 10115 40120 52029 22200=",
"03396199999","2023-09-23T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10132,1","2,1,029,1,+999,9","SYN06003380 23094 99536 10001 46/// /28// 10135 40132 52029 22200=",
"03396199999","2023-09-23T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10138,1","2,1,025,1,+999,9","SYN06003380 23104 99536 10001 46/// /34// 10142 40138 52025 22200=",
"03396199999","2023-09-23T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10144,1","1,1,023,1,+999,9","SYN06003380 23114 99536 10001 46/// /03// 10148 40144 51023 22200=",
"03396199999","2023-09-23T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10146,1","2,1,014,1,+999,9","SYN06003380 23124 99536 10001 46/// /05// 10142 40146 52014 22200=",
"03396199999","2023-09-23T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10149,1","1,1,011,1,+999,9","SYN06003380 23134 99536 10001 46/// /16// 10145 40149 51011 22200=",
"03396199999","2023-09-23T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","10153,1","3,1,009,1,+999,9","SYN06003380 23144 99536 10001 46/// /18// 10163 40153 53009 22200=",
"03396199999","2023-09-23T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10155,1","2,1,009,1,+999,9","SYN06003380 23154 99536 10001 46/// /19// 10156 40155 52009 22200=",
"03396199999","2023-09-23T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10158,1","2,1,009,1,+999,9","SYN06003380 23164 99536 10001 46/// /23// 10161 40158 52009 22200=",
"03396199999","2023-09-23T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10160,1","2,1,007,1,+999,9","SYN06003380 23174 99536 10001 46/// /23// 10153 40160 52007 22200=",
"03396199999","2023-09-23T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10164,1","2,1,009,1,+999,9","SYN06003380 23184 99536 10001 46/// /21// 10145 40164 52009 22200=",
"03396199999","2023-09-23T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10168,1","2,1,010,1,+999,9","SYN06003380 23194 99536 10001 46/// /19// 10141 40168 52010 22200=",
"03396199999","2023-09-23T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10172,1","2,1,012,1,+999,9","SYN06003380 23204 99536 10001 46/// /19// 10136 40172 52012 22200=",
"03396199999","2023-09-23T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10175,1","2,1,011,1,+999,9","SYN06003380 23214 99536 10001 46/// /20// 10134 40175 52011 22200=",
"03396199999","2023-09-23T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","10173,1","9,9,005,1,+999,9","SYN06003380 23224 99536 10001 46/// /19// 10128 40173 50005 22200=",
"03396199999","2023-09-23T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10168,1","8,1,004,1,+999,9","SYN06003380 23234 99536 10001 46/// /18// 10127 40168 58004 22200=",
"03396199999","2023-09-24T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10166,1","8,1,008,1,+999,9","SYN06003380 24004 99536 10001 46/// /18// 10129 40166 58008 22200=",
"03396199999","2023-09-24T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","10163,1","7,1,010,1,+999,9","SYN06003380 24014 99536 10001 46/// /19// 10128 40163 57010 22200=",
"03396199999","2023-09-24T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10160,1","7,1,008,1,+999,9","SYN06003380 24024 99536 10001 46/// /17// 10127 40160 57008 22200=",
"03396199999","2023-09-24T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10153,1","8,1,013,1,+999,9","SYN06003380 24034 99536 10001 46/// /19// 10134 40153 58013 22200=",
"03396199999","2023-09-24T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10148,1","7,1,015,1,+999,9","SYN06003380 24044 99536 10001 46/// /18// 10127 40148 57015 22200=",
"03396199999","2023-09-24T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","10146,1","7,1,014,1,+999,9","SYN06003380 24054 99536 10001 46/// /19// 10130 40146 57014 22200=",
"03396199999","2023-09-24T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","10144,1","6,1,009,1,+999,9","SYN06003380 24064 99536 10001 46/// /19// 10130 40144 56009 22200=",
"03396199999","2023-09-24T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","10148,1","5,1,000,1,+999,9","SYN06003380 24074 99536 10001 46/// /19// 10130 40148 55000 22200=",
"03396199999","2023-09-24T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10149,1","3,1,003,1,+999,9","SYN06003380 24084 99536 10001 46/// /20// 10142 40149 53003 22200=",
