"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99734299999","2023-12-04T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /3310 10020 90240 333 91211="
"99734299999","2023-12-04T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3407 10016 90340 333 91209="
"99734299999","2023-12-04T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /3105 10014 90440 333 91205="
"99734299999","2023-12-04T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /3304 10013 90540 333 91204="
"99734299999","2023-12-04T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3107 10012 90650 333 91210="
"99734299999","2023-12-04T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /3104 10012 90750 333 91205="
"99734299999","2023-12-04T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3406 10014 90840 333 91209="
"99734299999","2023-12-04T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3507 10012 90940 333 91208="
"99734299999","2023-12-04T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3306 10008 91040 333 91207="
"99734299999","2023-12-04T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3406 10009 91140 333 91207="
"99734299999","2023-12-04T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3305 10011 91240 333 91207="
"99734299999","2023-12-04T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /3506 10013 91340 333 91206="
"99734299999","2023-12-04T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3307 10017 91440 333 91208="
"99734299999","2023-12-04T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3608 10023 91550 333 91209="
"99734299999","2023-12-04T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3307 10026 91650 333 91210="
"99734299999","2023-12-04T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3506 10026 91740 333 91208="
"99734299999","2023-12-04T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /3305 10030 91840 333 91206="
"99734299999","2023-12-04T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2902 10029 91940 333 91203="
"99734299999","2023-12-04T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2506 10028 92040 333 91207="
"99734299999","2023-12-04T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2605 10027 92140 333 91206="
"99734299999","2023-12-04T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2603 10027 92240 333 91203="
"99734299999","2023-12-05T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2503 10028 92340 333 91205="
"99734299999","2023-12-05T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2303 10028 90040 333 91204="
"99734299999","2023-12-05T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2203 10026 90140 333 91204="
"99734299999","2023-12-05T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2303 10026 90240 333 91203="
"99734299999","2023-12-05T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /1804 10026 90340 333 91204="
"99734299999","2023-12-05T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2305 10025 90440 333 91206="
"99734299999","2023-12-05T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2605 10023 90540 333 91206="
"99734299999","2023-12-05T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2506 10021 90640 333 91207="
"99734299999","2023-12-05T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2404 10020 90740 333 91205="
"99734299999","2023-12-05T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2305 10020 90840 333 91206="
"99734299999","2023-12-05T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","5,99,0000,1,999","SYN040MLWW3 46/// /0000 10017 90940 333 91200="
"99734299999","2023-12-05T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","5,99,0005,1,999","SYN040MLWW3 46/// /3001 10017 91040 333 91201="
"99734299999","2023-12-05T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","200,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2003 10019 91140 333 91203="
"99734299999","2023-12-05T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /2702 10015 91240 333 91202="
"99734299999","2023-12-05T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2803 10020 91340 333 91204="
"99734299999","2023-12-05T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /3305 10025 91440 333 91206="
"99734299999","2023-12-05T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3406 10028 91540 333 91207="
"99734299999","2023-12-05T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9","5,99,0082,1,999","SYN040MLWW3 46/// /0315 10032 91640 333 91216="
"99734299999","2023-12-05T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /0416 10041 91740 333 91219="
"99734299999","2023-12-05T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /0412 10043 91840 333 91213="
"99734299999","2023-12-05T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3609 10030 91940 333 91210="
"99734299999","2023-12-05T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /3609 10037 92040 333 91211="
"99734299999","2023-12-05T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /3611 10034 92140 333 91212="
"99734299999","2023-12-05T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","99999,9","5,99,0072,1,999","SYN040MLWW3 46/// /3512 10031 92240 333 91214="
"99734299999","2023-12-06T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3308 10028 92340 333 91210="
"99734299999","2023-12-06T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /3410 10026 90040 333 91213="
"99734299999","2023-12-06T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3306 10025 90140 333 91207="
"99734299999","2023-12-06T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2902 10022 90240 333 91203="
"99734299999","2023-12-06T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2805 10015 90340 333 91205="
"99734299999","2023-12-06T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3006 10014 90450 333 91208="
"99734299999","2023-12-06T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3108 10022 90550 333 91209="
"99734299999","2023-12-06T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2907 10021 90640 333 91209="
"99734299999","2023-12-06T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /3105 10019 90740 333 91206="
"99734299999","2023-12-06T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /3109 10018 90840 333 91212="
"99734299999","2023-12-06T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /3110 10014 90940 333 91213="
"99734299999","2023-12-06T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3107 10011 91040 333 91209="
"99734299999","2023-12-06T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3005 10008 91140 333 91207="
"99734299999","2023-12-06T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3006 10011 91250 333 91208="
"99734299999","2023-12-06T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3308 10009 91350 333 91210="
"99734299999","2023-12-06T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /3309 10010 91450 333 91211="
"99734299999","2023-12-06T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2709 10012 91540 333 91210="
"99734299999","2023-12-06T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2806 10020 91640 333 91209="
"99734299999","2023-12-06T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2706 10024 91740 333 91209="
"99734299999","2023-12-06T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /2111 10019 91840 333 91212="
"99734299999","2023-12-06T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2208 10023 91940 333 91210="
"99734299999","2023-12-06T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0072,1,999","SYN040MLWW3 46/// /2110 10028 92040 333 91214="
"99734299999","2023-12-06T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2107 10029 92150 333 91210="
"99734299999","2023-12-06T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","99999,9","5,99,0072,1,999","SYN040MLWW3 46/// /2211 10028 92250 333 91214="
"99734299999","2023-12-07T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /2212 10025 92350 333 91217="
"99734299999","2023-12-07T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /2110 10024 90040 333 91213="
"99734299999","2023-12-07T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /2209 10027 90140 333 91212="
"99734299999","2023-12-07T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /2413 10032 90240 333 91217="
"99734299999","2023-12-07T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /2412 10036 90340 333 91215="
"99734299999","2023-12-07T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","99999,9","5,99,0093,1,999","SYN040MLWW3 46/// /2613 10041 90440 333 91218="
"99734299999","2023-12-07T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0044,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /2511 10044 90540 333 91217="
"99734299999","2023-12-07T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /2412 10048 90640 333 91215="
"99734299999","2023-12-07T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2308 10046 90740 333 91210="
"99734299999","2023-12-07T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0044,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2408 10044 90840 333 91210="
"99734299999","2023-12-07T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2307 10043 90940 333 91209="
"99734299999","2023-12-07T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2505 10032 91040 333 91206="
"99734299999","2023-12-07T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2405 10027 91140 333 91207="
"99734299999","2023-12-07T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2606 10027 91240 333 91208="
"99734299999","2023-12-07T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2506 10027 91340 333 91208="
"99734299999","2023-12-07T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2507 10038 91440 333 91209="
"99734299999","2023-12-07T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2607 10048 91540 333 91208="
"99734299999","2023-12-07T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2505 10064 91640 333 91207="
"99734299999","2023-12-07T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0087,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /0903 10087 91740 333 91204="
"99734299999","2023-12-07T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /1207 10062 91840 333 91208="
"99734299999","2023-12-07T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /1409 10066 91940 333 91211="
"99734299999","2023-12-07T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1510 10069 92040 333 91212="
"99734299999","2023-12-07T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0068,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /1610 10068 92140 333 91211="
"99734299999","2023-12-07T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0070,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1711 10070 92240 333 91212="
"99734299999","2023-12-08T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0067,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /1804 10067 92340 333 91206="
"99734299999","2023-12-08T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0065,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /1904 10065 90040 333 91205="
"99734299999","2023-12-08T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0070,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /1605 10070 90150 333 91207="
