"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","OD1","REM","EQD"
"03305099999","2023-09-11T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0088,1","00150,1,9,N","016000,1,9,9","+0171,1","+0163,1","10103,1","01,0000,9,1",,,,"40,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09849,1","6,1,011,1,+999,9","4,99,0113,1,999","SYN09403305 27266 82317 10171 20163 39849 40103 56011 740// 88/// 333 60005 88/05 91022 90710 91124=",
"03305099999","2023-09-11T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0082,1","00630,1,9,N","030000,1,9,9","+0174,1","+0154,1","10107,1","01,0000,9,1","12,0010,3,1","24,0014,3,1",,"21,1","08,1,+00630,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00630,1,99,9,99,9","240,M,+0196,1","240,N,+0162,1","99999,9,09853,1","5,1,003,1,+999,9","4,99,0113,1,999","SYN12403305 07580 82216 10174 20154 39853 40107 55003 60012 721// 88/// 333 10196 20162 3/015 60005 70014 88/21 91022 90710 91123=",
"03305099999","2023-09-11T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0072,1","00450,1,9,N","023000,1,9,9","+0174,1","+0161,1","10110,1","01,0000,9,1",,,,,"08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09857,1","3,1,007,1,+999,9","4,99,0093,1,999","SYN08803305 25473 82214 10174 20161 39857 40110 53007 88/// 333 60005 88/15 91018 90710 91120=",
"03305099999","2023-09-11T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0062,1","00180,1,9,N","015000,1,9,9","+0171,1","+0164,1","10112,1","01,0000,9,1",,,,"50,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09859,1","2,1,009,1,+999,9","4,99,0082,1,999","SYN09403305 27265 82312 10171 20164 39859 40112 52009 750// 88/// 333 60005 88/06 91016 90710 91118=",
"03305099999","2023-09-11T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0041,1","00240,1,9,N","005000,1,9,9","+0166,1","+0161,1","10116,1","01,0020,3,1","12,0030,3,1",,,"60,1","08,1,+00240,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00240,1,99,9,99,9","240,M,+0182,1","240,N,+0166,1","99999,9,09862,1","2,1,008,1,+999,9","4,99,0062,1,999","SYN11203305 07350 82308 10166 20161 39862 40116 52008 60032 760// 88/// 333 10182 20166 60025 88/08 91012 90710 91116=",
"03305099999","2023-09-11T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0051,1","00270,1,9,N","024000,1,9,9","+0172,1","+0159,1","10118,1","01,0002,3,1",,,,"23,1","07,1,+00270,1,99,9","03,1,+01350,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00270,1,99,9,99,9",,,"99999,9,09865,1","2,1,008,1,+999,9","4,99,0067,1,999","SYN10003305 27374 82210 10172 20159 39865 40118 52008 723// 88/// 333 69925 87/09 83/45 91013 90710 91115=",
"03305099999","2023-09-11T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0046,1","00300,1,9,N","008000,1,9,9","+0173,1","+0161,1","10119,1","01,0000,9,1",,,,"51,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09866,1","2,1,006,1,+999,9","4,99,0057,1,999","SYN09403305 27458 82509 10173 20161 39866 40119 52006 751// 88/// 333 60005 88/10 91011 90710 91112=",
"03305099999","2023-09-11T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","260,1,N,0051,1","00210,1,9,N","050000,1,9,9","+0167,1","+0154,1","10122,1","01,0000,9,1","06,0030,3,1",,,"22,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09867,1","2,1,005,1,+999,9","4,99,0062,1,999","SYN10003305 07384 82610 10167 20154 39867 40122 52005 60031 722// 88/// 333 60005 88/07 91012 90710 91112=",
"03305099999","2023-09-11T13:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","260,1,N,0036,1","00540,1,9,N","055000,1,9,9","+0174,1","+0164,1","10122,1","01,0000,9,1",,,,"22,1","08,1,+00540,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00540,1,99,9,99,9",,,"99999,9,09868,1","2,1,003,1,+999,9","4,99,0046,1,999","SYN09403305 27485 82607 10174 20164 39868 40122 52003 722// 88/// 333 60005 88/18 91009 90710 91112=",
"03305099999","2023-09-11T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0062,1","00390,1,9,N","060000,1,9,9","+0175,1","+0155,1","10121,1","01,0000,9,1",,,,,"08,1,+00390,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00390,1,99,9,99,9",,,"99999,9,09868,1","2,1,002,1,+999,9","4,99,0082,1,999","SYN08803305 25486 82312 10175 20155 39868 40121 52002 88/// 333 60005 88/13 91016 90710 91116=",
"03305099999","2023-09-11T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0051,1","00420,1,9,N","035000,1,9,9","+0170,1","+0153,1","10121,1","01,0000,9,1",,,,"22,1","08,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00420,1,99,9,99,9",,,"99999,9,09867,1","7,9,001,9,+999,9","4,99,0072,1,999","SYN09403305 27481 82310 10170 20153 39867 40121 54001 722// 88/// 333 60005 88/14 91014 90710 91117=","Q01.1    3APC3  Q024     3APCTEN"
"03305099999","2023-09-11T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0067,1","00240,1,9,N","003700,1,9,9","+0163,1","+0154,1","10122,1","01,0002,3,1",,,,"61,1","08,1,+00240,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00240,1,99,9,99,9",,,"99999,9,09867,1","7,1,002,1,+999,9","4,99,0088,1,999","SYN09403305 27337 82313 10163 20154 39867 40122 57002 761// 88/// 333 69925 88/08 91017 90710 91118=",
"03305099999","2023-09-11T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0051,1","00450,1,9,N","050000,1,9,9","+0164,1","+0148,1","10124,1","01,0000,9,1",,,,"21,1","08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09869,1","2,1,001,1,+999,9","4,99,0072,1,999","SYN09403305 27484 82210 10164 20148 39869 40124 52001 721// 88/// 333 60005 88/15 91014 90710 91119=",
"03305099999","2023-09-11T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0051,1","01290,1,9,N","030000,1,9,9","+0159,1","+0150,1","10124,1","01,0002,3,1","12,0030,3,1",,,"61,1","04,1,+00660,1,99,9","07,1,+01290,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00660,1,99,9,99,9","120,M,+0177,1","120,N,+0159,1","99999,9,09869,1","2,1,002,1,+999,9","4,99,0072,1,999","SYN11803305 07580 82310 10159 20150 39869 40124 52002 60032 761// 88/// 333 10177 20159 69925 84/22 87/43 91014 90710 91117=",
"03305099999","2023-09-11T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0057,1","00450,1,9,N","021000,1,9,9","+0154,1","+0145,1","10126,1","01,0002,3,1",,,,"61,1","08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09871,1","2,1,004,1,+999,9","4,99,0082,1,999","SYN09403305 27471 82311 10154 20145 39871 40126 52004 761// 88/// 333 69925 88/15 91016 90710 91118=",
"03305099999","2023-09-11T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0051,1","00300,1,9,N","006000,1,9,9","+0151,1","+0144,1","10132,1","01,0002,3,1",,,,"61,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09876,1","3,1,006,1,+999,9","4,99,0067,1,999","SYN09403305 27456 82310 10151 20144 39876 40132 53006 761// 88/// 333 69925 88/10 91013 90710 91117=",
"03305099999","2023-09-11T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","280,1,N,0031,1","00300,1,9,N","016000,1,9,9","+0150,1","+0146,1","10132,1","01,0004,3,1","12,0010,3,1",,,"61,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9","240,M,+0177,1","240,N,+0150,1","99999,9,09876,1","2,1,007,1,+999,9","4,99,0036,1,999","SYN11203305 07466 82806 10150 20146 39876 40132 52007 60012 761// 88/// 333 10177 20150 69945 88/10 91007 90710 91111=",
"03305099999","2023-09-11T22:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","280,1,N,0041,1","00570,1,9,N","014000,1,9,9","+0150,1","+0144,1","10132,1","01,0008,3,1",,,,"61,1","08,1,+00570,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00570,1,99,9,99,9",,,"99999,9,09876,1","1,1,005,1,+999,9","4,99,0057,1,999","SYN09403305 27464 82808 10150 20144 39876 40132 51005 761// 88/// 333 69985 88/19 91011 90710 91111=",
"03305099999","2023-09-11T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","260,1,N,0021,1","00240,1,9,N","002300,1,9,9","+0149,1","+0145,1","10131,1","01,0006,3,1",,,,"60,1","08,1,+00240,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00240,1,99,9,99,9",,,"99999,9,09875,1","7,9,001,9,+999,9","4,99,0031,1,999","SYN09403305 27323 82604 10149 20145 39875 40131 54001 760// 88/// 333 69965 88/08 91006 90710 91110=","Q01.1    3APC3  Q024     3APCTEN"
"03305099999","2023-09-12T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","210,1,N,0005,1","00300,1,9,N","014000,1,9,9","+0148,1","+0145,1","10131,1","01,0020,3,1","06,0040,3,1",,,"61,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09875,1","7,1,002,1,+999,9","4,99,0010,1,999","SYN10003305 07464 82101 10148 20145 39875 40131 57002 60041 761// 88/// 333 60025 88/10 91002 90710 91104=",
"03305099999","2023-09-12T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","090,1,N,0031,1","00060,1,9,N","001400,1,9,9","+0143,1","+0140,1","10132,1","01,0020,3,1",,,,"60,1","08,1,+00060,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00060,1,99,9,99,9",,,"99999,9,09876,1","4,1,000,9,+999,9","4,99,0036,1,999","SYN09403305 27114 80906 10143 20140 39876 40132 54001 760// 88/// 333 60025 88/02 91007 90710 91108=","Q01.1    3APC3  "
"03305099999","2023-09-12T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","060,1,N,0036,1","00150,1,9,N","001800,1,9,9","+0141,1","+0138,1","10131,1","01,0030,3,1",,,,"60,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09874,1","7,1,002,1,+999,9","4,99,0051,1,999","SYN09403305 27218 80607 10141 20138 39874 40131 57002 760// 88/// 333 60035 88/05 91010 90710 91110=",
"03305099999","2023-09-12T03:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","090,1,N,0036,1","00120,1,9,N","001500,1,9,9","+0138,1","+0131,1","10132,1","01,0030,3,1",,,,"60,1","06,1,+00120,1,99,9","06,1,+00480,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00120,1,99,9,99,9",,,"99999,9,09875,1","2,9,001,9,+999,9","4,99,0072,1,999","SYN10003305 27215 80907 10138 20131 39875 40132 54001 760// 88/// 333 60035 86/04 86/16 91014 90710 91115=","Q01.1    3APC3  Q024     3APCTEN"
"03305099999","2023-09-12T04:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0057,1","00210,1,9,N","003200,1,9,9","+0138,1","+0130,1","10133,1","01,0060,3,1",,,,"60,1","06,1,+00210,1,99,9","07,1,+00570,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00210,1,99,9,99,9",,,"99999,9,09876,1","4,1,000,1,+999,9","4,99,0098,1,999","SYN10003305 27332 80711 10138 20130 39876 40133 54000 760// 88/// 333 60065 86/07 87/19 91019 90710 91119=",
"03305099999","2023-09-12T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","060,1,N,0057,1","00210,1,9,N","009000,1,9,9","+0136,1","+0127,1","10136,1","01,0030,3,1",,,,"61,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09879,1","3,1,004,1,+999,9","4,99,0077,1,999","SYN09403305 27359 80611 10136 20127 39879 40136 53004 761// 88/// 333 60035 88/07 91015 90710 91118=",
"03305099999","2023-09-12T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0057,1","00690,1,9,N","035000,1,9,9","+0136,1","+0123,1","10138,1","01,0004,3,1","12,0210,3,1","24,0236,3,1",,"22,1","01,1,+00270,1,99,9","08,1,+00690,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00270,1,99,9,99,9","240,M,+0160,1","240,N,+0131,1","99999,9,09881,1","2,1,006,1,+999,9","4,99,0082,1,999","SYN13003305 07381 80711 10136 20123 39881 40138 52006 60212 722// 88/// 333 10160 20131 3/013 69945 70236 81/09 88/23 91016 90710 91119=",
"03305099999","2023-09-12T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0046,1","00180,1,9,N","005000,1,9,9","+0132,1","+0127,1","10144,1","01,0000,9,1",,,,"51,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09886,1","3,1,010,1,+999,9","4,99,0062,1,999","SYN09403305 27250 80709 10132 20127 39886 40144 53010 751// 88/// 333 60005 88/06 91012 90710 91119=",
"03305099999","2023-09-12T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0057,1","00210,1,9,N","007000,1,9,9","+0132,1","+0126,1","10148,1","01,0000,9,1",,,,"51,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09890,1","3,1,010,1,+999,9","4,99,0077,1,999","SYN09403305 27357 80711 10132 20126 39890 40148 53010 751// 88/// 333 60005 88/07 91015 90710 91115=",
"03305099999","2023-09-12T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0046,1","00210,1,9,N","004000,1,9,9","+0136,1","+0132,1","10152,1","01,0000,9,1","12,0200,3,1",,,"53,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9","240,M,+0151,1","240,N,+0130,1","99999,9,09895,1","2,1,013,1,+999,9","4,99,0067,1,999","SYN11203305 07340 80709 10136 20132 39895 40152 52013 60202 753// 88/// 333 10151 20130 60005 88/07 91013 90710 91119=",
"03305099999","2023-09-12T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","060,1,N,0051,1","00300,1,9,N","065000,1,9,9","+0138,1","+0124,1","10158,1","01,0000,9,1",,,,"22,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09900,1","2,1,013,1,+999,9","4,99,0077,1,999","SYN09403305 27487 80610 10138 20124 39900 40158 52013 722// 88/// 333 60005 88/10 91015 90710 91115=",
"03305099999","2023-09-12T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","050,1,N,0051,1","00360,1,9,N","040000,1,9,9","+0145,1","+0128,1","10159,1","01,0000,9,1",,,,,"08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09902,1","1,1,012,1,+999,9","4,99,0067,1,999","SYN08803305 25482 80510 10145 20128 39902 40159 51012 88/// 333 60005 88/12 91013 90710 91116=",
"03305099999","2023-09-12T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","050,1,N,0041,1","00270,1,9,N","005000,1,9,9","+0140,1","+0126,1","10164,1","01,0000,9,1","06,9999,9,9",,,"50,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09907,1","2,1,011,1,+999,9","4,99,0067,1,999","SYN10003305 07350 80508 10140 20126 39907 40164 52011 60001 750// 88/// 333 60005 88/09 91013 90710 91115=","Q01  00002PRCP06"
"03305099999","2023-09-12T13:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","030,1,N,0036,1","00420,1,9,N","026000,1,9,9","+0146,1","+0119,1","10166,1","01,0002,3,1",,,,"61,1","08,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00420,1,99,9,99,9",,,"99999,9,09909,1","2,1,008,1,+999,9","4,99,0067,1,999","SYN09403305 27476 80307 10146 20119 39909 40166 52008 761// 88/// 333 69925 88/14 91013 90710 91115=",
"03305099999","2023-09-12T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","360,1,N,0021,1","00540,1,9,N","021000,1,9,9","+0145,1","+0118,1","10168,1","01,0000,9,1",,,,"57,1","08,1,+00540,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00540,1,99,9,99,9",,,"99999,9,09911,1","1,1,009,1,+999,9","4,99,0041,1,999","SYN09403305 27471 83604 10145 20118 39911 40168 51009 757// 88/// 333 60005 88/18 91008 90710 91113=",
"03305099999","2023-09-12T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","360,1,N,0026,1","00930,1,9,N","070001,1,9,9","+0144,1","+0115,1","10172,1","01,0000,9,1",,,,"51,1","04,1,+00540,1,99,9","07,1,+00930,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00540,1,99,9,99,9",,,"99999,9,09914,1","2,1,007,1,+999,9","4,99,0062,1,999","SYN10003305 27489 83605 10144 20115 39914 40172 52007 751// 88/// 333 60005 84/18 87/31 91012 90710 91113=",
"03305099999","2023-09-12T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","320,1,N,0031,1","00930,1,C,N","028000,1,9,9","+0141,1","+0111,1","10176,1","01,0000,9,1",,,,"22,1","04,1,+00600,1,99,9","04,1,+00930,1,99,9","04,1,+01260,1,99,9","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00600,1,99,9,99,9",,,"99999,9,09918,1","2,1,009,1,+999,9","4,99,0067,1,999","SYN10603305 27578 83206 10141 20111 39918 40176 52009 722// 88/// 333 60005 84/20 84/31 84/42 91013 90710 91114=",
"03305099999","2023-09-12T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","320,1,N,0057,1","01500,1,9,N","055000,1,9,9","+0141,1","+0109,1","10178,1","01,0000,9,1",,,,,"04,1,+00810,1,99,9","05,1,+01500,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00810,1,99,9,99,9",,,"99999,9,09920,1","2,1,008,1,+999,9","4,99,0088,1,999","SYN09403305 25585 83211 10141 20109 39920 40178 52008 88/// 333 60005 84/27 85/50 91017 90710 91117=",
"03305099999","2023-09-12T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","340,1,N,0026,1","00750,1,9,N","060000,1,9,9","+0143,1","+0104,1","10182,1","01,0000,9,1","12,0002,3,1",,,,"07,1,+00750,1,99,9",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00750,1,99,9,99,9","120,M,+0149,1","120,N,+0130,1","99999,9,09924,1","2,1,010,1,+999,9","4,99,0051,1,999","SYN10603305 05586 73405 10143 20104 39924 40182 52010 69922 87/// 333 10149 20130 60005 87/25 91010 90710 91117=",
"03305099999","2023-09-12T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","090,1,N,0036,1","00480,1,9,N","070001,1,9,9","+0137,1","+0111,1","10188,1","01,0000,9,1",,,,,"08,1,+00480,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00480,1,99,9,99,9",,,"99999,9,09930,1","3,1,011,1,+999,9","4,99,0057,1,999","SYN08803305 25489 80907 10137 20111 39930 40188 53011 88/// 333 60005 88/16 91011 90710 91111=",
"03305099999","2023-09-12T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","090,1,N,0031,1","00270,1,9,N","010000,1,9,9","+0126,1","+0118,1","10199,1","01,0000,9,1",,,,"51,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09939,1","3,1,019,1,+999,9","4,99,0036,1,999","SYN09403305 27360 80906 10126 20118 39939 40199 53019 751// 88/// 333 60005 88/09 91007 90710 91117=",
"03305099999","2023-09-12T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","080,1,N,0041,1","00090,1,9,N","001200,1,9,9","+0125,1","+0120,1","10203,1","01,0030,3,1","12,0030,3,1",,,"60,1","08,1,+00090,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9","240,M,+0149,1","240,N,+0125,1","99999,9,09943,1","1,1,019,1,+999,9","4,99,0057,1,999","SYN11203305 07112 80808 10125 20120 39943 40203 51019 60032 760// 88/// 333 10149 20125 60035 88/03 91011 90710 91111=",
"03305099999","2023-09-12T22:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","050,1,N,0046,1","00150,1,9,N","003800,1,9,9","+0119,1","+0114,1","10211,1","01,0030,3,1",,,,"58,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09950,1","1,1,020,1,+999,9","4,99,0062,1,999","SYN09403305 27238 80509 10119 20114 39950 40211 51020 758// 88/// 333 60035 88/05 91012 90710 91115=",
"03305099999","2023-09-12T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","080,1,N,0041,1","00390,1,9,N","040000,1,9,9","+0118,1","+0108,1","10214,1","01,0006,3,1",,,,"23,1","06,1,+00390,1,99,9","04,1,+01290,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00390,1,99,9,99,9",,,"99999,9,09953,1","2,1,013,1,+999,9","4,99,0057,1,999","SYN10003305 27482 80808 10118 20108 39953 40214 52013 723// 88/// 333 69965 86/13 84/43 91011 90710 91113=",
"03305099999","2023-09-13T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","070,1,N,0031,1","01500,1,C,N","040000,1,9,9","+0116,1","+0105,1","10220,1","01,0000,9,1","06,0060,3,1",,,,"01,1,+00480,1,99,9","07,1,+01500,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00480,1,99,9,99,9",,,"99999,9,09959,1","3,1,015,1,+999,9","4,99,0046,1,999","SYN10003305 05482 80706 10116 20105 39959 40220 53015 60061 88/// 333 60005 81/16 87/50 91009 90710 91111=",
"03305099999","2023-09-13T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","060,1,N,0031,1","22000,1,9,N","030000,1,9,9","+0112,1","+0104,1","10220,1","01,0000,9,1",,,,,"01,1,+00570,1,99,9","03,1,+01500,1,99,9",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00570,1,99,9,99,9",,,"99999,9,09958,1","9,9,007,1,+999,9","4,99,0041,1,999","SYN09403305 25480 40606 10112 20104 39958 40220 50007 84/// 333 60005 81/19 83/50 91008 90710 91112=",
"03305099999","2023-09-13T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","060,1,N,0021,1","00540,1,9,N","030000,1,9,9","+0104,1","+0099,1","10222,1","01,0000,9,1",,,,,"05,1,+00540,1,99,9","07,1,+01800,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00540,1,99,9,99,9",,,"99999,9,09960,1","1,1,007,1,+999,9","4,99,0026,1,999","SYN09403305 25480 80604 10104 20099 39960 40222 51007 88/// 333 60005 85/18 87/56 91005 90710 91107=",
