"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM"
"81901099999","2023-01-03T10:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","048,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0241,1","+0216,1","10128,1","99,9999,9,9","120,M,+0241,1","120,N,+0231,1","99999,9,09905,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T11:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","053,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0265,1","+0215,1","10134,1","99,9999,9,9","120,M,+0265,1","120,N,+0241,1","99999,9,09913,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T12:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","033,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0287,1","+0218,1","10138,1","99,9999,9,9","120,M,+0290,1","120,N,+0262,1","99999,9,09918,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T13:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","014,1,N,0032,1","99999,9,9,9","999999,9,9,9","+0286,1","+0208,1","10140,1","99,9999,9,9","120,M,+0292,1","120,N,+0280,1","99999,9,09920,1","2,1,999,9,+999,9","0063,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T14:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","026,1,N,0024,1","99999,9,9,9","999999,9,9,9","+0301,1","+0212,1","10136,1","99,9999,9,9","120,M,+0307,1","120,N,+0287,1","99999,9,09917,1","2,1,999,9,+999,9","0063,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T15:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","346,1,N,0024,1","99999,9,9,9","999999,9,9,9","+0315,1","+0214,1","10127,1","99,9999,9,9","120,M,+0315,1","120,N,+0300,1","99999,9,09910,1",,"0055,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T16:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","322,1,N,0032,1","99999,9,9,9","999999,9,9,9","+0315,1","+0209,1","10114,1","99,9999,9,9","120,M,+0320,1","120,N,+0304,1","99999,9,09897,1","7,1,999,9,+999,9","0070,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T17:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","040,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0270,1","+0221,1","10111,1","99,0010,3,1","120,M,+0318,1","120,N,+0269,1","99999,9,09891,1","7,1,999,9,+999,9","0073,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T18:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","359,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0291,1","+0223,1","10097,1","99,9999,9,9","120,M,+0291,1","120,N,+0258,1","99999,9,09878,1","7,1,999,9,+999,9","0078,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T19:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","036,1,N,0023,1","99999,9,9,9","999999,9,9,9","+0302,1","+0219,1","10090,1","99,9999,9,9","120,M,+0306,1","120,N,+0291,1","99999,9,09872,1","7,1,999,9,+999,9","0051,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T20:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","026,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0305,1","+0217,1","10086,1","99,9999,9,9","120,M,+0305,1","120,N,+0299,1","99999,9,09869,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T21:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0297,1","+0227,1","10091,1","99,0002,3,1","120,M,+0306,1","120,N,+0296,1","99999,9,09873,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
