"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","OD2","REM","EQD"
"01259099999","2023-12-08T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0013,1","-0062,1","10189,1","240,M,-0013,1","240,N,-0018,1","99999,9,10165,1","8,1,004,1,+999,9",,"3,99,0140,1,999",,"SYN07601259 46/// /1409 11013 21062 30165 40189 58004 333 11013 21018 90710 91114=",
"01259099999","2023-12-08T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0016,1","-0080,1","10183,1","240,M,-0013,1","240,N,-0020,1","99999,9,10159,1","8,1,010,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1411 11016 21080 30159 40183 58010 333 11013 21020 90710 91115=",
"01259099999","2023-12-08T09:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0018,1","-0084,1","10180,1","240,M,-0010,1","240,N,-0018,1","99999,9,10156,1","8,1,011,1,+999,9",,"3,99,0170,1,999",,"SYN07601259 46/// /1211 11018 21084 30156 40180 58011 333 11010 21018 90710 91117=",
"01259099999","2023-12-08T10:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0009,1","-0086,1","10174,1","240,M,-0009,1","240,N,-0020,1","99999,9,10150,1","8,1,011,1,+999,9",,"3,99,0200,1,999",,"SYN07601259 46/// /1314 11009 21086 30150 40174 58011 333 11009 21020 90710 91120=",
"01259099999","2023-12-08T11:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0009,1","-0086,1","10174,1","240,M,-0007,1","240,N,-0015,1","99999,9,10151,1","5,1,010,1,+999,9",,"3,99,0190,1,999",,"SYN07601259 46/// /1311 11009 21086 30151 40174 55010 333 11007 21015 90710 91119=",
"01259099999","2023-12-08T12:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","100,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0014,1","-0080,1","10175,1","240,M,-0005,1","240,N,-0016,1","99999,9,10151,1","5,1,004,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1006 11014 21080 30151 40175 55004 333 11005 21016 90710 91115=",
"01259099999","2023-12-08T13:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0002,1","-0064,1","10156,1","240,M,-0001,1","240,N,-0014,1","99999,9,10133,1","8,1,017,1,+999,9",,"3,99,0240,1,999",,"SYN07601259 46/// /1417 11002 21064 30133 40156 58017 333 11001 21014 90710 91124=",
"01259099999","2023-12-08T14:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0140,1","99999,9,9,N","999999,9,9,9","+0001,1","-0076,1","10156,1","240,M,+0003,1","240,N,-0003,1","99999,9,10133,1","6,1,016,1,+999,9",,"3,99,0210,1,999",,"SYN07601259 46/// /1414 10001 21076 30133 40156 56016 333 10003 21003 90710 91121=",
"01259099999","2023-12-08T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0001,1","-0068,1","10165,1","240,M,+0002,1","240,N,-0002,1","99999,9,10142,1","5,1,011,1,+999,9",,"3,99,0230,1,999",,"SYN07601259 46/// /1407 11001 21068 30142 40165 55011 333 10002 21002 90710 91123=",
"01259099999","2023-12-08T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0009,1","-0069,1","10162,1","240,M,-0001,1","240,N,-0010,1","99999,9,10139,1","9,9,007,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1610 11009 21069 30139 40162 50007 333 11001 21010 90710 91113=",
"01259099999","2023-12-08T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0008,1","-0068,1","10163,1","240,M,-0007,1","240,N,-0011,1","99999,9,10140,1","9,9,005,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1407 11008 21068 30140 40163 50005 333 11007 21011 90710 91113=",
"01259099999","2023-12-08T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0005,1","-0063,1","10158,1","120,M,+0003,1","120,N,-0020,1","99999,9,10135,1","8,1,007,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1508 11005 21063 30135 40158 58007 333 10003 21020 90710 91112=",
"01259099999","2023-12-08T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0007,1","-0063,1","10156,1","240,M,-0004,1","240,N,-0007,1","99999,9,10133,1","8,1,006,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1606 11007 21063 30133 40156 58006 333 11004 21007 90710 91113=",
"01259099999","2023-12-08T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0002,1","-0053,1","10151,1","240,M,-0002,1","240,N,-0007,1","99999,9,10128,1","7,1,011,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1509 11002 21053 30128 40151 57011 333 11002 21007 90710 91112=",
"01259099999","2023-12-08T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0002,1","-0048,1","10148,1","240,M,-0001,1","240,N,-0004,1","99999,9,10125,1","8,1,010,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1510 11002 21048 30125 40148 58010 333 11001 21004 90710 91113=",
"01259099999","2023-12-08T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0002,1","-0046,1","10148,1","240,M,-0001,1","240,N,-0004,1","99999,9,10125,1","5,1,008,1,+999,9",,"3,99,0140,1,999",,"SYN07601259 46/// /1509 11002 21046 30125 40148 55008 333 11001 21004 90710 91114=",
"01259099999","2023-12-08T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0000,1","-0041,1","10147,1","240,M,+0001,1","240,N,-0004,1","99999,9,10124,1","5,1,006,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1609 10000 21041 30124 40147 55006 333 10001 21004 90710 91113=",
"01259099999","2023-12-09T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0001,1","-0042,1","10143,1","120,M,+0002,1","120,N,-0004,1","99999,9,10120,1","8,1,005,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1510 11001 21042 30120 40143 58005 333 10002 21004 90710 91112=",
"01259099999","2023-12-09T01:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0001,1","-0045,1","10140,1","240,M,+0000,1","240,N,-0003,1","99999,9,10117,1","7,1,008,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1509 11001 21045 30117 40140 57008 333 10000 21003 90710 91113=",
"01259099999","2023-12-09T02:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0002,1","-0048,1","10137,1","240,M,+0005,1","240,N,-0001,1","99999,9,10114,1","7,1,010,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1509 10002 21048 30114 40137 57010 333 10005 21001 90710 91112=",
"01259099999","2023-12-09T03:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0100,1","99999,9,9,N","999999,9,9,9","+0005,1","-0043,1","10132,1","240,M,+0006,1","240,N,+0002,1","99999,9,10109,1","7,1,010,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1510 10005 21043 30109 40132 57010 333 10006 20002 90710 91113=",
"01259099999","2023-12-09T04:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0007,1","-0043,1","10127,1","240,M,+0008,1","240,N,+0004,1","99999,9,10104,1","7,1,013,1,+999,9",,"3,99,0140,1,999",,"SYN07601259 46/// /1411 10007 21043 30104 40127 57013 333 10008 20004 90710 91114=",
"01259099999","2023-12-09T05:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0006,1","-0048,1","10125,1","240,M,+0008,1","240,N,+0006,1","99999,9,10102,1","6,1,012,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1409 10006 21048 30102 40125 56012 333 10008 20006 90710 91113=",
"01259099999","2023-12-09T06:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0100,1","99999,9,9,N","999999,9,9,9","+0006,1","-0046,1","10118,1","240,M,+0008,1","240,N,-0007,1","99999,9,10095,1","8,1,014,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1410 10006 21046 30095 40118 58014 333 10008 21007 90710 91113=",
"01259099999","2023-12-09T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0008,1","-0038,1","10117,1","240,M,+0010,1","240,N,+0005,1","99999,9,10094,1","6,1,010,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1509 10008 21038 30094 40117 56010 333 10010 20005 90710 91113=",
"01259099999","2023-12-09T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0100,1","99999,9,9,N","999999,9,9,9","+0011,1","-0032,1","10110,1","240,M,+0011,1","240,N,+0007,1","99999,9,10087,1","6,1,014,1,+999,9",,"3,99,0130,1,999",,"SYN07601259 46/// /1510 10011 21032 30087 40110 56014 333 10011 20007 90710 91113=",
"01259099999","2023-12-09T09:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0011,1","-0035,1","10109,1","240,M,+0013,1","240,N,+0010,1","99999,9,10086,1","7,1,011,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1511 10011 21035 30086 40109 57011 333 10013 20010 90710 91115=",
"01259099999","2023-12-09T10:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0015,1","-0033,1","10102,1","240,M,+0015,1","240,N,+0010,1","99999,9,10079,1","6,1,015,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1511 10015 21033 30079 40102 56015 333 10015 20010 90710 91115=",
"01259099999","2023-12-09T11:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0015,1","-0043,1","10095,1","240,M,+0016,1","240,N,+0014,1","99999,9,10072,1","8,1,015,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1411 10015 21043 30072 40095 58015 333 10016 20014 90710 91115=",
"01259099999","2023-12-09T12:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0017,1","-0039,1","10089,1","240,M,+0017,1","240,N,+0014,1","99999,9,10066,1","7,1,019,1,+999,9",,"3,99,0160,1,999",,"SYN07601259 46/// /1412 10017 21039 30066 40089 57019 333 10017 20014 90710 91116=",
"01259099999","2023-12-09T13:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0018,1","-0040,1","10086,1","240,M,+0018,1","240,N,+0015,1","99999,9,10063,1","6,1,015,1,+999,9",,"3,99,0160,1,999",,"SYN07601259 46/// /1509 10018 21040 30063 40086 56015 333 10018 20015 90710 91116=",
"01259099999","2023-12-09T14:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0021,1","-0042,1","10075,1","240,M,+0023,1","240,N,+0018,1","99999,9,10052,1","8,1,020,1,+999,9",,"3,99,0170,1,999",,"SYN07601259 46/// /1512 10021 21042 30052 40075 58020 333 10023 20018 90710 91117=",
"01259099999","2023-12-09T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0140,1","99999,9,9,N","999999,9,9,9","+0023,1","-0038,1","10067,1","240,M,+0025,1","240,N,+0021,1","99999,9,10044,1","8,1,023,1,+999,9",,"3,99,0210,1,999",,"SYN07601259 46/// /1414 10023 21038 30044 40067 58023 333 10025 20021 90710 91121=",
"01259099999","2023-12-09T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0016,1","-0042,1","10062,1","240,M,+0024,1","240,N,+0013,1","99999,9,10039,1","6,1,023,1,+999,9",,"3,99,0220,1,999",,"SYN07601259 46/// /1212 10016 21042 30039 40062 56023 333 10024 20013 90710 91122=",
"01259099999","2023-12-09T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0150,1","99999,9,9,N","999999,9,9,9","+0027,1","-0040,1","10055,1","240,M,+0027,1","240,N,+0016,1","99999,9,10032,1","7,1,020,1,+999,9",,"3,99,0240,1,999",,"SYN07601259 46/// /1415 10027 21040 30032 40055 57020 333 10027 20016 90710 91124=",
"01259099999","2023-12-09T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0016,1","-0038,1","10051,1","120,M,+0028,1","120,N,+0005,1","99999,9,10028,1","5,1,016,1,+999,9",,"3,99,0230,1,999",,"SYN07601259 46/// /1316 10016 21038 30028 40051 55016 333 10028 20005 90710 91123=",
"01259099999","2023-12-09T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0014,1","-0038,1","10048,1","240,M,+0018,1","240,N,+0013,1","99999,9,10025,1","6,1,015,1,+999,9",,"3,99,0230,1,999",,"SYN07601259 46/// /1217 10014 21038 30025 40048 56015 333 10018 20013 90710 91123=",
"01259099999","2023-12-09T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0016,1","-0040,1","10050,1","240,M,+0018,1","240,N,+0014,1","99999,9,10027,1","6,1,006,1,+999,9",,"3,99,0260,1,999",,"SYN07601259 46/// /1317 10016 21040 30027 40050 56006 333 10018 20014 90710 91126=",
"01259099999","2023-12-09T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0015,1","-0043,1","10046,1","240,M,+0017,1","240,N,+0014,1","99999,9,10023,1","7,1,004,1,+999,9",,"3,99,0240,1,999",,"SYN07601259 46/// /1316 10015 21043 30023 40046 57004 333 10017 20014 90710 91124=",
"01259099999","2023-12-09T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0150,1","99999,9,9,N","999999,9,9,9","+0014,1","-0044,1","10047,1","240,M,+0016,1","240,N,+0014,1","99999,9,10024,1","7,9,001,9,+999,9",,"3,99,0220,1,999",,"SYN07601259 46/// /1215 10014 21044 30024 40047 54001 333 10016 20014 90710 91122=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-12-09T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0015,1","-0041,1","10048,1","240,M,+0017,1","240,N,+0012,1","99999,9,10025,1","5,1,001,1,+999,9",,"3,99,0200,1,999",,"SYN07601259 46/// /1313 10015 21041 30025 40048 55001 333 10017 20012 90710 91120=",
"01259099999","2023-12-10T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0021,1","-0046,1","10043,1","120,M,+0022,1","120,N,+0015,1","99999,9,10020,1","8,1,003,1,+999,9",,"3,99,0230,1,999",,"SYN07601259 46/// /1416 10021 21046 30020 40043 58003 333 10022 20015 90710 91123=",
"01259099999","2023-12-10T01:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0017,1","-0041,1","10047,1","240,M,+0021,1","240,N,+0016,1","99999,9,10024,1","5,1,000,1,+999,9",,"3,99,0200,1,999",,"SYN07601259 46/// /1313 10017 21041 30024 40047 55000 333 10021 20016 90710 91120=",
"01259099999","2023-12-10T02:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0020,1","-0045,1","10048,1","240,M,+0020,1","240,N,+0015,1","99999,9,10025,1","5,1,000,1,+999,9",,"3,99,0210,1,999",,"SYN07601259 46/// /1412 10020 21045 30025 40048 55000 333 10020 20015 90710 91121=",
"01259099999","2023-12-10T03:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0020,1","-0043,1","10047,1","240,M,+0021,1","240,N,+0018,1","99999,9,10024,1","9,9,003,1,+999,9",,"3,99,0180,1,999",,"SYN07601259 46/// /1413 10020 21043 30024 40047 50003 333 10021 20018 90710 91118=",
"01259099999","2023-12-10T04:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0019,1","-0044,1","10048,1","240,M,+0020,1","240,N,+0018,1","99999,9,10025,1","2,9,001,9,+999,9",,"3,99,0180,1,999",,"SYN07601259 46/// /1413 10019 21044 30025 40048 54001 333 10020 20018 90710 91118=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-12-10T05:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0019,1","-0042,1","10050,1","240,M,+0020,1","240,N,+0019,1","99999,9,10027,1","2,1,001,1,+999,9",,"3,99,0180,1,999",,"SYN07601259 46/// /1412 10019 21042 30027 40050 52001 333 10020 20019 90710 91118=",
"01259099999","2023-12-10T06:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0019,1","-0042,1","10051,1","240,M,+0022,1","240,N,+0012,1","99999,9,10028,1","2,1,004,1,+999,9",,"3,99,0160,1,999",,"SYN07601259 46/// /1413 10019 21042 30028 40051 52004 333 10022 20012 90710 91116=",
"01259099999","2023-12-10T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0020,1","-0041,1","10055,1","240,M,+0021,1","240,N,+0018,1","99999,9,10032,1","3,1,008,1,+999,9",,"3,99,0150,1,999",,"SYN07601259 46/// /1512 10020 21041 30032 40055 53008 333 10021 20018 90710 91115=",
"01259099999","2023-12-10T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0100,1","99999,9,9,N","999999,9,9,9","+0020,1","-0045,1","10060,1","240,M,+0022,1","240,N,+0020,1","99999,9,10037,1","3,1,011,1,+999,9",,"3,99,0140,1,999",,"SYN07601259 46/// /1410 10020 21045 30037 40060 53011 333 10022 20020 90710 91114=",
"01259099999","2023-12-10T09:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0019,1","-0046,1","10063,1","240,M,+0021,1","240,N,+0018,1","99999,9,10040,1","2,1,012,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1308 10019 21046 30040 40063 52012 333 10021 20018 90710 91112=",
"01259099999","2023-12-10T10:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0019,1","-0044,1","10064,1","240,M,+0020,1","240,N,+0017,1","99999,9,10041,1","1,1,008,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1408 10019 21044 30041 40064 51008 333 10020 20017 90710 91110=",
"01259099999","2023-12-10T11:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0020,1","-0043,1","10065,1","240,M,+0022,1","240,N,+0018,1","99999,9,10042,1","2,1,005,1,+999,9",,"3,99,0110,1,999",,"SYN07601259 46/// /1307 10020 21043 30042 40065 52005 333 10022 20018 90710 91111=",
"01259099999","2023-12-10T12:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0016,1","-0046,1","10066,1","240,M,+0020,1","240,N,+0015,1","99999,9,10043,1","2,1,003,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1207 10016 21046 30043 40066 52003 333 10020 20015 90710 91110=",
"01259099999","2023-12-10T13:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0019,1","-0048,1","10065,1","240,M,+0019,1","240,N,+0015,1","99999,9,10042,1","2,1,002,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1406 10019 21048 30042 40065 52002 333 10019 20015 90710 91109=",
"01259099999","2023-12-10T14:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0011,1","-0047,1","10066,1","240,M,+0020,1","240,N,+0010,1","99999,9,10043,1","2,1,001,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1206 10011 21047 30043 40066 52001 333 10020 20010 90710 91109=",
"01259099999","2023-12-10T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0008,1","-0050,1","10067,1","240,M,+0011,1","240,N,+0007,1","99999,9,10044,1","2,9,001,9,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1106 10008 21050 30044 40067 54001 333 10011 20007 90710 91108=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-12-10T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0008,1","-0046,1","10066,1","240,M,+0010,1","240,N,+0008,1","99999,9,10043,1","2,9,001,9,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1206 10008 21046 30043 40066 54001 333 10010 20008 90710 91108=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-12-10T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0008,1","-0046,1","10066,1","240,M,+0015,1","240,N,+0007,1","99999,9,10043,1","4,1,000,9,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1206 10008 21046 30043 40066 54001 333 10015 20007 90710 91108=","Q01.1    3APC3  "
"01259099999","2023-12-10T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0007,1","-0045,1","10064,1","120,M,+0022,1","120,N,+0005,1","99999,9,10041,1","7,1,002,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1206 10007 21045 30041 40064 57002 333 10022 20005 90710 91109=",
"01259099999","2023-12-10T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0007,1","-0047,1","10063,1","240,M,+0009,1","240,N,+0006,1","99999,9,10040,1","7,1,003,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1207 10007 21047 30040 40063 57003 333 10009 20006 90710 91109=",
"01259099999","2023-12-10T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0007,1","-0047,1","10064,1","240,M,+0009,1","240,N,+0005,1","99999,9,10041,1","7,1,002,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1207 10007 21047 30041 40064 57002 333 10009 20005 90710 91110=",
"01259099999","2023-12-10T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0005,1","-0051,1","10063,1","240,M,+0008,1","240,N,+0005,1","99999,9,10040,1","7,1,001,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1107 10005 21051 30040 40063 57001 333 10008 20005 90710 91110=",
"01259099999","2023-12-10T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0004,1","-0048,1","10062,1","240,M,+0006,1","240,N,+0004,1","99999,9,10039,1","7,1,001,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1106 10004 21048 30039 40062 57001 333 10006 20004 90710 91109=",
"01259099999","2023-12-10T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0004,1","-0050,1","10063,1","240,M,+0006,1","240,N,+0003,1","99999,9,10040,1","5,1,001,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1107 10004 21050 30040 40063 55001 333 10006 20003 90710 91108=",
"01259099999","2023-12-11T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0000,1","-0046,1","10061,1","120,M,+0005,1","120,N,+0000,1","99999,9,10038,1","7,1,002,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1207 10000 21046 30038 40061 57002 333 10005 20000 90710 91110=",
