"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM"
"47852099999","2023-10-29T10:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0160,1","+0070,1","99999,9",,"02,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10200,1,99999,9",,,,,"MET068METAR RJFO 291000Z 27005KT 9999 FEW040 16/07 Q1020 RMK 1CU040 A3013="
"47852099999","2023-10-29T11:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0031,1","01829,1,C,N","009999,1,9,9","+0160,1","+0080,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01829,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10200,1,99999,9",,,,,"MET082METAR RJFO 291100Z 27006KT 9999 FEW040 SCT060 16/08 Q1020 RMK 1CU040 3SC060 A3014="
"47852099999","2023-10-29T12:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,N,0036,1","01524,1,C,N","009999,1,9,9","+0170,1","+0080,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01524,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10210,1,99999,9",,,,,"MET096METAR RJFO 291200Z 26007KT 9999 FEW040 SCT050 BKN060 17/08 Q1021 RMK 1CU040 3SC050 6SC060 A3015="
"47852099999","2023-10-29T13:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","290,1,N,0036,1","01219,1,C,N","009999,1,9,9","+0170,1","+0100,1","99999,9",,"02,1,+00914,1,99,9","04,1,+01219,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET096METAR RJFO 291300Z 29007KT 9999 FEW030 SCT040 BKN050 17/10 Q1021 RMK 1CU030 3CU040 5SC050 A3017="
"47852099999","2023-10-29T22:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","320,1,V,0015,1","01524,1,9,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10210,1,99999,9",,,,,"MET090METAR RJFO 292200Z 32003KT 270V360 9999 FEW025 BKN050 16/11 Q1021 RMK 2CU025 6SC050 A3017="
"47852099999","2023-10-29T23:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","330,1,V,0026,1","01524,1,9,N","009999,1,9,9","+0160,1","+0120,1","99999,9",,"02,1,+00762,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10220,1,99999,9",,,,,"MET090METAR RJFO 292300Z 33005KT 280V350 9999 FEW025 BKN050 16/12 Q1022 RMK 1CU025 5SC050 A3019="
"47852099999","2023-10-30T00:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","010,1,N,0062,1","01524,1,C,N","009999,1,9,9","+0180,1","+0100,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10220,1,99999,9",,,,,"MET082METAR RJFO 300000Z 01012KT 9999 FEW025 SCT050 18/10 Q1022 RMK 1CU025 4SC050 A3019="
"47852099999","2023-10-30T01:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","020,1,N,0057,1","01524,1,C,N","009999,1,9,9","+0180,1","+0100,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10220,1,99999,9",,,,,"MET082METAR RJFO 300100Z 02011KT 9999 FEW025 SCT050 18/10 Q1022 RMK 1CU025 4SC050 A3020="
"47852099999","2023-10-30T02:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","020,1,N,0057,1","01524,1,C,N","009999,1,9,9","+0190,1","+0100,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10220,1,99999,9",,,,,"MET082METAR RJFO 300200Z 02011KT 9999 FEW025 SCT050 19/10 Q1022 RMK 1CU025 3SC050 A3019="
"47852099999","2023-10-30T03:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","030,1,N,0057,1","01524,1,C,N","009999,1,9,9","+0190,1","+0100,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10210,1,99999,9",,,,,"MET082METAR RJFO 300300Z 03011KT 9999 FEW025 SCT050 19/10 Q1021 RMK 1CU025 3SC050 A3018="
"47852099999","2023-10-30T04:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","040,1,N,0051,1","01524,1,C,N","009999,1,9,9","+0200,1","+0090,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10210,1,99999,9",,,,,"MET082METAR RJFO 300400Z 04010KT 9999 FEW025 SCT050 20/09 Q1021 RMK 1CU025 3SC050 A3015="
"47852099999","2023-10-30T05:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","030,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0200,1","+0090,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10200,1,99999,9",,,,,"MET068METAR RJFO 300500Z 03011KT 9999 FEW025 20/09 Q1020 RMK 1CU025 A3013="
"47852099999","2023-10-30T06:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","040,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0200,1","+0080,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET068METAR RJFO 300600Z 04009KT 9999 FEW030 20/08 Q1020 RMK 1CU030 A3014="
"47852099999","2023-10-30T07:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","040,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0200,1","+0080,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET068METAR RJFO 300700Z 04008KT 9999 FEW030 20/08 Q1020 RMK 1CU030 A3014="
"47852099999","2023-10-30T08:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","040,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0190,1","+0090,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET068METAR RJFO 300800Z 04007KT 9999 FEW030 19/09 Q1020 RMK 1CU030 A3014="
"47852099999","2023-10-30T09:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","320,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 300900Z 32004KT 9999 FEW030 16/09 Q1021 RMK 1CU030 A3015="
"47852099999","2023-10-30T10:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0160,1","+0090,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 301000Z 27005KT 9999 FEW030 16/09 Q1021 RMK 1CU030 A3017="
"47852099999","2023-10-30T11:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0150,1","+0070,1","99999,9",,"02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 301100Z 27006KT 9999 FEW035 15/07 Q1021 RMK 1CU035 A3018="
"47852099999","2023-10-30T12:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0160,1","+0060,1","99999,9",,"02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10220,1,99999,9",,,,,"MET068METAR RJFO 301200Z 27006KT 9999 FEW035 16/06 Q1022 RMK 1CU035 A3019="
"47852099999","2023-10-30T13:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0150,1","+0060,1","99999,9",,"02,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10220,1,99999,9",,,,,"MET068METAR RJFO 301300Z 27006KT 9999 FEW035 15/06 Q1022 RMK 1CU035 A3020="
"47852099999","2023-10-30T22:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0110,1","+0100,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET068METAR RJFO 302200Z VRB02KT 9999 FEW025 11/10 Q1023 RMK 1CU025 A3021="
"47852099999","2023-10-30T23:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","230,1,V,0015,1","99999,9,9,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET076METAR RJFO 302300Z 23003KT 190V260 9999 FEW025 15/11 Q1023 RMK 1CU025 A3023="
"47852099999","2023-10-31T00:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","220,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET068METAR RJFO 310000Z 22004KT 9999 FEW025 18/11 Q1023 RMK 1CU025 A3023="
"47852099999","2023-10-31T01:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","170,1,V,0021,1","99999,9,9,N","009999,1,9,9","+0190,1","+0090,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET076METAR RJFO 310100Z 17004KT 110V220 9999 FEW025 19/09 Q1023 RMK 1CU025 A3023="
"47852099999","2023-10-31T02:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","110,1,V,0021,1","99999,9,9,N","009999,1,9,9","+0190,1","+0100,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET076METAR RJFO 310200Z 11004KT 070V140 9999 FEW025 19/10 Q1023 RMK 1CU025 A3022="
"47852099999","2023-10-31T03:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","100,1,V,0021,1","99999,9,9,N","009999,1,9,9","+0200,1","+0100,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10220,1,99999,9",,,,,"MET076METAR RJFO 310300Z 10004KT 060V150 9999 FEW025 20/10 Q1022 RMK 1CU025 A3021="
"47852099999","2023-10-31T04:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","080,1,V,0026,1","99999,9,9,N","009999,1,9,9","+0200,1","+0100,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10220,1,99999,9",,,,,"MET076METAR RJFO 310400Z 08005KT 060V120 9999 FEW030 20/10 Q1022 RMK 1CU030 A3018="
"47852099999","2023-10-31T05:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","050,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0200,1","+0100,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 310500Z 05007KT 9999 FEW030 20/10 Q1021 RMK 1CU030 A3018="
"47852099999","2023-10-31T06:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","070,1,V,0031,1","99999,9,9,N","009999,1,9,9","+0200,1","+0110,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET076METAR RJFO 310600Z 07006KT 030V100 9999 FEW030 20/11 Q1021 RMK 1CU030 A3016="
"47852099999","2023-10-31T07:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0200,1","+0110,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 310700Z 11005KT 9999 FEW030 20/11 Q1021 RMK 1CU030 A3016="
"47852099999","2023-10-31T08:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0190,1","+0100,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 310800Z VRB02KT 9999 FEW030 19/10 Q1021 RMK 1CU030 A3017="
"47852099999","2023-10-31T09:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0110,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET063METAR RJFO 310900Z 27004KT 240V310 CAVOK 17/11 Q1022 RMK A3018="
"47852099999","2023-10-31T10:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET063METAR RJFO 311000Z 26004KT 220V300 CAVOK 15/10 Q1022 RMK A3018="
"47852099999","2023-10-31T11:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0090,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET055METAR RJFO 311100Z 24003KT CAVOK 14/09 Q1022 RMK A3018="
"47852099999","2023-10-31T12:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0080,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET063METAR RJFO 311200Z 26003KT 210V300 CAVOK 13/08 Q1022 RMK A3019="
"47852099999","2023-10-31T13:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET055METAR RJFO 311300Z 26004KT CAVOK 15/09 Q1022 RMK A3020="
"47852099999","2023-10-31T22:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","270,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0090,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET055METAR RJFO 312200Z 27004KT CAVOK 11/09 Q1022 RMK A3020="
"47852099999","2023-10-31T23:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0120,1","99999,9",,,,,,,,"10230,1,99999,9",,,,,"MET055METAR RJFO 312300Z 24003KT CAVOK 15/12 Q1023 RMK A3021="
"47852099999","2023-11-01T00:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","220,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0130,1","99999,9",,,,,,,,"10230,1,99999,9",,,,,"MET055METAR RJFO 010000Z 22004KT CAVOK 18/13 Q1023 RMK A3021="
"47852099999","2023-11-01T01:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","190,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET063METAR RJFO 010100Z 19004KT 150V220 CAVOK 20/11 Q1022 RMK A3020="
"47852099999","2023-11-01T02:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","170,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0210,1","+0130,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10220,1,99999,9",,,,,"MET068METAR RJFO 010200Z 17007KT 9999 FEW030 21/13 Q1022 RMK 1CU030 A3019="
"47852099999","2023-11-01T03:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0120,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET055METAR RJFO 010300Z 15006KT CAVOK 21/12 Q1021 RMK A3017="
"47852099999","2023-11-01T04:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0210,1","+0100,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 010400Z 11005KT 9999 FEW030 21/10 Q1021 RMK 1CU030 A3015="
"47852099999","2023-11-01T05:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0120,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 010500Z 13005KT CAVOK 21/12 Q1020 RMK A3014="
"47852099999","2023-11-01T06:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0120,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 010600Z 09004KT CAVOK 21/12 Q1020 RMK A3013="
"47852099999","2023-11-01T07:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","110,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0110,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET063METAR RJFO 010700Z 11003KT 090V160 CAVOK 21/11 Q1020 RMK A3014="
"47852099999","2023-11-01T08:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0090,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 010800Z 15005KT CAVOK 21/09 Q1020 RMK A3013="
"47852099999","2023-11-01T09:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","190,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET063METAR RJFO 010900Z 19004KT 140V250 CAVOK 19/12 Q1020 RMK A3013="
"47852099999","2023-11-01T10:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0110,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET063METAR RJFO 011000Z 24003KT 220V290 CAVOK 16/11 Q1020 RMK A3013="
"47852099999","2023-11-01T11:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0120,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 011100Z VRB01KT CAVOK 16/12 Q1020 RMK A3014="
"47852099999","2023-11-01T12:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0110,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET063METAR RJFO 011200Z 24003KT 210V290 CAVOK 17/11 Q1021 RMK A3015="
"47852099999","2023-11-01T13:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","230,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0100,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET055METAR RJFO 011300Z 23003KT CAVOK 16/10 Q1021 RMK A3015="
"47852099999","2023-11-01T22:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0100,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 012200Z VRB02KT CAVOK 13/10 Q1020 RMK A3014="
"47852099999","2023-11-01T23:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","250,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0120,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET063METAR RJFO 012300Z 25003KT 210V280 CAVOK 17/12 Q1021 RMK A3016="
"47852099999","2023-11-02T00:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0120,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET055METAR RJFO 020000Z 24003KT CAVOK 20/12 Q1021 RMK A3017="
"47852099999","2023-11-02T01:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0210,1","+0140,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10210,1,99999,9",,,,,"MET068METAR RJFO 020100Z 18004KT 9999 FEW030 21/14 Q1021 RMK 1CU030 A3016="
"47852099999","2023-11-02T02:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0130,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET055METAR RJFO 020200Z VRB04KT CAVOK 21/13 Q1020 RMK A3015="
"47852099999","2023-11-02T03:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","120,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0140,1","99999,9",,,,,,,,"10200,1,99999,9",,,,,"MET063METAR RJFO 020300Z 12004KT 090V160 CAVOK 21/14 Q1020 RMK A3013="
"47852099999","2023-11-02T04:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","110,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0140,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET063METAR RJFO 020400Z 11004KT 080V140 CAVOK 21/14 Q1019 RMK A3011="
"47852099999","2023-11-02T05:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","120,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0140,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 020500Z 12004KT CAVOK 22/14 Q1019 RMK A3010="
"47852099999","2023-11-02T06:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","120,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0140,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,"MET063METAR RJFO 020600Z 12005KT 090V210 CAVOK 22/14 Q1018 RMK A3008="
"47852099999","2023-11-02T07:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","150,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0150,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,"MET055METAR RJFO 020700Z 15003KT CAVOK 22/15 Q1018 RMK A3008="
"47852099999","2023-11-02T08:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","230,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0140,1","99999,9",,,,,,,,"10180,1,99999,9",,,,,"MET055METAR RJFO 020800Z 23003KT CAVOK 21/14 Q1018 RMK A3008="
"47852099999","2023-11-02T09:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","240,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0140,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 020900Z 24004KT CAVOK 19/14 Q1019 RMK A3009="
"47852099999","2023-11-02T10:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0140,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 021000Z 26003KT CAVOK 19/14 Q1019 RMK A3010="
"47852099999","2023-11-02T11:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0140,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 021100Z VRB02KT CAVOK 16/14 Q1019 RMK A3010="
"47852099999","2023-11-02T12:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0130,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 021200Z 26003KT CAVOK 15/13 Q1019 RMK A3010="
"47852099999","2023-11-02T13:00:00","4","33.479444","131.737222","5.79","OITA, JA","FM-15","99999","V020","260,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0120,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,"MET055METAR RJFO 021300Z 26004KT CAVOK 15/12 Q1019 RMK A3011="
