"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","MD1","OD1","REM","EQD"
"06664099999","2023-12-18T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0000,1","-0003,1","10408,1","01,0000,9,1",,,,"99999,9,09849,1","3,1,002,1,+999,9","3,99,0021,1,999","SYN08206664 16/// /2902 10000 21003 39849 40408 53002 60005 333 55300 20029 90710 91104=",
"06664099999","2023-12-18T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0002,1","-0008,1","10405,1","01,0000,9,1",,,,"99999,9,09846,1","8,1,002,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2703 11002 21008 39846 40405 58002 60005 333 55300 20137 90730 91105=",
"06664099999","2023-12-18T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0001,1","-0006,1","10403,1","01,0000,9,1",,,,"99999,9,09844,1","7,1,004,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2803 10001 21006 39844 40403 57004 60005 333 55300 20284 90710 91105=",
"06664099999","2023-12-18T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0003,1","-0003,1","10395,1","01,0000,9,1",,,,"99999,9,09837,1","8,1,012,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2602 10003 21003 39837 40395 58012 60005 333 55300 20389 90710 91105=",
"06664099999","2023-12-18T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0009,1","-0001,1","10387,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09831,1","8,1,015,1,+999,9","3,99,0026,1,999","SYN09406664 06/// /2002 10009 21001 39831 40387 58015 60001 333 54/05 55300 20461 60005 90760 91105=",
"06664099999","2023-12-18T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0016,1","+0005,1","10378,1","01,0000,9,1",,,,"99999,9,09824,1","7,1,020,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /2701 10016 20005 39824 40378 57020 60005 333 54/05 55300 20468 90710 91104=",
"06664099999","2023-12-18T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0026,1","+0009,1","10371,1","01,0000,9,1",,,,"99999,9,09819,1","6,1,018,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /2502 10026 20009 39819 40371 56018 60005 333 54/05 55308 20666 90710 91104=",
"06664099999","2023-12-18T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0021,1","+0006,1","10369,1","01,0000,9,1",,,,"99999,9,09816,1","6,1,015,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /1902 10021 20006 39816 40369 56015 60005 333 54/05 55307 20317 90730 91104=",
"06664099999","2023-12-18T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0015,1","+0010,1","10370,1","01,0000,9,1",,,,"99999,9,09816,1","7,1,008,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /1803 10015 20010 39816 40370 57008 60005 333 54/15 55300 20032 90710 91104=",
"06664099999","2023-12-18T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0012,1","+0007,1","10369,1","01,0000,9,1",,,,"99999,9,09814,1","7,1,005,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2602 10012 20007 39814 40369 57005 60005 333 55300 20007 90710 91105=",
"06664099999","2023-12-18T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0005,1","+0002,1","10370,1","01,0000,9,1","12,0000,9,1",,"120,M,+0032,1","99999,9,09814,1","7,1,002,1,+999,9","3,99,0026,1,999","SYN09406664 06/// /2002 10005 20002 39814 40370 57002 60002 333 10032 55300 20004 60005 90760 91105=",
"06664099999","2023-12-18T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0003,1","-0001,1","10367,1","01,0000,9,1",,,,"99999,9,09811,1","7,1,005,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2403 10003 21001 39811 40367 57005 60005 333 55300 20004 90710 91105=",
"06664099999","2023-12-18T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0005,1","-0001,1","10364,1","01,0000,9,1",,,,"99999,9,09808,1","7,1,006,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2704 10005 21001 39808 40364 57006 60005 333 55300 20004 90710 91107=",
"06664099999","2023-12-18T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0001,1","-0002,1","10362,1","01,0000,9,1",,,,"99999,9,09805,1","7,1,009,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /3003 11001 21002 39805 40362 57009 60005 333 54/15 55300 20004 90730 91107=",
"06664099999","2023-12-18T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0001,1","-0003,1","10359,1","01,0000,9,1",,,,"99999,9,09802,1","7,1,009,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /3002 11001 21003 39802 40359 57009 60005 333 55300 20004 90710 91105=",
"06664099999","2023-12-18T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0008,1","-0008,1","10363,1","01,0000,9,1",,,,"99999,9,09805,1","5,1,003,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /3002 11008 21008 39805 40363 55003 60005 333 54/15 55300 20004 90710 91104=",
"06664099999","2023-12-19T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0000,1","-0002,1","10353,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09797,1","8,1,008,1,+999,9","3,99,0036,1,999","SYN08806664 06/// /1903 10000 21002 39797 40353 58008 60001 333 55300 20004 60005 90760 91107=",
"06664099999","2023-12-19T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0001,1","-0007,1","10352,1","01,0000,9,1",,,,"99999,9,09796,1","7,1,006,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2903 11001 21007 39796 40352 57006 60005 333 55300 20004 90710 91108=",
"06664099999","2023-12-19T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0006,1","-0006,1","10348,1","01,0000,9,1",,,,"99999,9,09791,1","7,1,014,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2501 11006 21006 39791 40348 57014 60005 333 55300 20004 90710 91105=",
"06664099999","2023-12-19T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0004,1","-0006,1","10341,1","01,0000,9,1",,,,"99999,9,09785,1","7,1,012,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2303 11004 21006 39785 40341 57012 60005 333 55300 20004 90730 91108=",
"06664099999","2023-12-19T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0009,1","-0012,1","10335,1","01,0000,9,1",,,,"99999,9,09778,1","7,1,018,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /1101 11009 21012 39778 40335 57018 60005 333 55300 20004 90710 91105=",
"06664099999","2023-12-19T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0010,1","-0012,1","10335,1","01,0000,9,1",,,,"99999,9,09778,1","7,1,013,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2303 11010 21012 39778 40335 57013 60005 333 55300 20004 90710 91105=",
"06664099999","2023-12-19T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0008,1","-0009,1","10334,1","01,0000,9,1","12,0000,9,1","24,0000,9,1","240,N,-0011,1","99999,9,09777,1","7,1,008,1,+999,9","3,99,0041,1,999","SYN11806664 06/// /1602 11008 21009 39777 40334 57008 60002 333 21011 3/103 54/15 55015 55300 20004 60005 70000 90760 91108=",
"06664099999","2023-12-19T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0015,1","-0003,1","10315,1","01,0000,9,1",,,,"99999,9,09764,1","7,1,013,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /2702 10015 21003 39764 40315 57013 60005 333 54/05 55310 20821 90710 91107=",
"06664099999","2023-12-19T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0045,1","+0001,1","10292,1","01,0000,9,1",,,,"99999,9,09748,1","7,1,021,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /2204 10045 20001 39748 40292 57021 60005 333 54/05 55310 21112 90710 91107=",
"06664099999","2023-12-19T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0055,1","+0007,1","10283,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09741,1","7,1,025,1,+999,9","3,99,0041,1,999","SYN09406664 06/// /2603 10055 20007 39741 40283 57025 60001 333 54/06 55310 21202 60005 90760 91108=",
"06664099999","2023-12-19T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0060,1","+0007,1","10271,1","01,0000,9,1",,,,"99999,9,09731,1","6,1,033,1,+999,9","3,99,0046,1,999","SYN08806664 16/// /2704 10060 20007 39731 40271 56033 60005 333 54/05 55310 21109 90710 91109=",
"06664099999","2023-12-19T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0063,1","+0003,1","10261,1","01,0000,9,1",,,,"99999,9,09722,1","8,1,026,1,+999,9","3,99,0046,1,999","SYN08206664 16/// /2304 10063 20003 39722 40261 58026 60005 333 55310 20828 90710 91109=",
"06664099999","2023-12-19T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0049,1","+0001,1","10259,1","01,0000,9,1",,,,"99999,9,09718,1","7,1,023,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /3005 10049 20001 39718 40259 57023 60005 333 54/15 55302 20295 90730 91110=",
"06664099999","2023-12-19T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0035,1","+0007,1","10258,1","01,0000,9,1",,,,"99999,9,09714,1","7,1,017,1,+999,9","3,99,0067,1,999","SYN08806664 16/// /2702 10035 20007 39714 40258 57017 60005 333 54/15 55300 20047 90710 91113=",
"06664099999","2023-12-19T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0032,1","+0010,1","10261,1","01,0000,9,1",,,,"99999,9,09716,1","7,1,006,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /0401 10032 20010 39716 40261 57006 60005 333 55300 20007 90710 91103=",
"06664099999","2023-12-19T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0040,1","-0006,1","10257,1","01,0000,9,1","12,0000,9,1",,"120,M,+0064,1","99999,9,09714,1","7,1,004,1,+999,9","3,99,0077,1,999","SYN10006664 06/// /2706 10040 21006 39714 40257 57004 60002 333 10064 54/15 55300 20004 60005 90760 91115=",
"06664099999","2023-12-19T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0027,1","-0004,1","10255,1","01,0000,9,1",,,,"99999,9,09709,1","8,1,005,1,+999,9","3,99,0062,1,999","SYN08806664 16/// /2902 10027 21004 39709 40255 58005 60005 333 54/15 55300 20007 90710 91112=",
"06664099999","2023-12-19T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0029,1","-0005,1","10247,1","01,0000,9,1",,,,"99999,9,09702,1","7,1,014,1,+999,9","3,99,0057,1,999","SYN08206664 16/// /2305 10029 21005 39702 40247 57014 60005 333 55300 20007 90710 91111=",
"06664099999","2023-12-19T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0032,1","-0003,1","10244,1","01,0000,9,1",,,,"99999,9,09700,1","7,1,014,1,+999,9","3,99,0062,1,999","SYN08806664 16/// /2303 10032 21003 39700 40244 57014 60005 333 54/15 55300 20004 90730 91112=",
"06664099999","2023-12-19T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0037,1","-0003,1","10238,1","01,0000,9,1",,,,"99999,9,09695,1","7,1,014,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /2404 10037 21003 39695 40238 57014 60005 333 54/05 55300 20004 90710 91107=",
"06664099999","2023-12-19T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0034,1","-0004,1","10230,1","01,0000,9,1",,,,"99999,9,09687,1","7,1,015,1,+999,9","3,99,0031,1,999","SYN08206664 16/// /1302 10034 21004 39687 40230 57015 60005 333 55300 20004 90710 91106=",
"06664099999","2023-12-20T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","310,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0041,1","-0011,1","10222,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09681,1","7,1,019,1,+999,9","3,99,0062,1,999","SYN08806664 06/// /3101 10041 21011 39681 40222 57019 60001 333 55300 20004 60005 90760 91112=",
"06664099999","2023-12-20T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0037,1","-0006,1","10214,1","01,0000,9,1",,,,"99999,9,09673,1","7,1,022,1,+999,9","3,99,0031,1,999","SYN08206664 16/// /2802 10037 21006 39673 40214 57022 60005 333 55300 20007 90710 91106=",
"06664099999","2023-12-20T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0040,1","+0002,1","10216,1","01,0000,9,1",,,,"99999,9,09675,1","7,1,012,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2503 10040 20002 39675 40216 57012 60005 333 55300 20004 90710 91107=",
"06664099999","2023-12-20T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","120,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0036,1","+0014,1","10217,1","01,0000,9,1",,,,"99999,9,09675,1","7,1,006,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /1201 10036 20014 39675 40217 57006 60005 333 55300 20007 90730 91107=",
"06664099999","2023-12-20T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0035,1","+0025,1","10219,1","01,0006,3,1",,,,"99999,9,09677,1","2,1,004,1,+999,9","3,99,0031,1,999","SYN08206664 16/// /2402 10035 20025 39677 40219 52004 69965 333 55300 20007 90710 91106=",
"06664099999","2023-12-20T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+0027,1","10223,1","01,0020,3,1",,,,"99999,9,09680,1","2,1,005,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /3002 10033 20027 39680 40223 52005 60025 333 55300 20004 90710 91107=",
"06664099999","2023-12-20T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0045,1","+0034,1","10223,1","01,0008,3,1","12,0030,3,1","24,0034,3,1","240,N,+0027,1","99999,9,09683,1","2,1,008,1,+999,9","3,99,0051,1,999","SYN11206664 06/// /2305 10045 20034 39683 40223 52008 60032 333 20027 3/001 55055 55300 20004 69985 70034 90760 91110=",
"06664099999","2023-12-20T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0047,1","+0040,1","10227,1","01,0001,3,1",,,,"99999,9,09687,1","2,1,010,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2406 10047 20040 39687 40227 52010 69915 333 55300 20004 90710 91113=",
"06664099999","2023-12-20T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0049,1","+0042,1","10232,1","01,0004,3,1",,,,"99999,9,09692,1","2,1,012,1,+999,9","3,99,0046,1,999","SYN08206664 16/// /2405 10049 20042 39692 40232 52012 69945 333 55300 20014 90710 91109=",
"06664099999","2023-12-20T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0054,1","+0043,1","10232,1","01,0001,3,1",,,,"99999,9,09693,1","2,1,010,1,+999,9","3,99,0067,1,999","SYN08806664 16/// /2307 10054 20043 39693 40232 52010 69915 333 54/05 55300 20108 90730 91113=",
"06664099999","2023-12-20T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0055,1","+0042,1","10233,1","01,0000,9,1",,,,"99999,9,09694,1","2,1,007,1,+999,9","3,99,0062,1,999","SYN08206664 16/// /2506 10055 20042 39694 40233 52007 60005 333 55300 20126 90710 91112=",
"06664099999","2023-12-20T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0060,1","+0043,1","10228,1","01,0000,9,1",,,,"99999,9,09690,1","8,1,002,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /2706 10060 20043 39690 40228 58002 60005 333 54/05 55300 20378 90710 91110=",
"06664099999","2023-12-20T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0060,1","+0024,1","10224,1","01,0000,9,1","06,0006,3,1",,,"99999,9,09687,1","7,1,006,1,+999,9","3,99,0088,1,999","SYN09406664 06/// /2809 10060 20024 39687 40224 57006 69961 333 54/05 55300 20558 60005 90760 91117=",
"06664099999","2023-12-20T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0055,1","+0008,1","10226,1","01,0000,9,1",,,,"99999,9,09687,1","7,1,007,1,+999,9","3,99,0103,1,999","SYN08206664 16/// /2707 10055 20008 39687 40226 57007 60005 333 55300 20392 90710 91120=",
"06664099999","2023-12-20T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0056,1","+0004,1","10227,1","01,0000,9,1",,,,"99999,9,09689,1","3,1,001,1,+999,9","3,99,0103,1,999","SYN08206664 16/// /2811 10056 20004 39689 40227 53001 60005 333 55309 20616 90710 91120=",
"06664099999","2023-12-20T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0044,1","-0011,1","10234,1","01,0000,9,1",,,,"99999,9,09693,1","2,1,006,1,+999,9","3,99,0108,1,999","SYN08806664 16/// /2709 10044 21011 39693 40234 52006 60005 333 54/15 55307 20245 90730 91121=",
"06664099999","2023-12-20T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0039,1","-0015,1","10235,1","01,0000,9,1",,,,"99999,9,09693,1","2,1,006,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /3005 10039 21015 39693 40235 52006 60005 333 55300 20036 90710 91117=",
"06664099999","2023-12-20T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0020,1","-0013,1","10243,1","01,0000,9,1",,,,"99999,9,09697,1","2,1,008,1,+999,9","3,99,0041,1,999","SYN08806664 16/// /3601 10020 21013 39697 40243 52008 60005 333 54/15 55300 20007 90710 91108=",
"06664099999","2023-12-20T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0028,1","-0013,1","10244,1","01,0000,9,1","12,0006,3,1",,"120,M,+0062,1","99999,9,09699,1","2,1,006,1,+999,9","3,99,0108,1,999","SYN10006664 06/// /2902 10028 21013 39699 40244 52006 69962 333 10062 54/15 55300 20007 60005 90760 91121=",
"06664099999","2023-12-20T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0028,1","-0010,1","10246,1","01,0000,9,1",,,,"99999,9,09701,1","2,1,008,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2304 10028 21010 39701 40246 52008 60005 333 55300 20004 90710 91108=",
"06664099999","2023-12-20T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0029,1","-0010,1","10242,1","01,0000,9,1",,,,"99999,9,09698,1","9,9,001,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /1902 10029 21010 39698 40242 50001 60005 333 55300 20004 90710 91108=",
"06664099999","2023-12-20T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0039,1","-0012,1","10232,1","01,0000,9,1",,,,"99999,9,09690,1","8,1,009,1,+999,9","3,99,0062,1,999","SYN08806664 16/// /2406 10039 21012 39690 40232 58009 60005 333 54/05 55300 20004 90730 91112=",
"06664099999","2023-12-20T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0043,1","-0010,1","10229,1","01,0000,9,1",,,,"99999,9,09688,1","7,1,013,1,+999,9","3,99,0072,1,999","SYN08206664 16/// /2508 10043 21010 39688 40229 57013 60005 333 55300 20004 90710 91114=",
"06664099999","2023-12-20T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0045,1","-0011,1","10224,1","01,0000,9,1",,,,"99999,9,09684,1","7,1,014,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /2409 10045 21011 39684 40224 57014 60005 333 55300 20004 90710 91117=",
"06664099999","2023-12-21T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0046,1","-0009,1","10218,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09678,1","7,1,012,1,+999,9","3,99,0108,1,999","SYN09406664 06/// /2413 10046 21009 39678 40218 57012 60001 333 54/05 55300 20004 60005 90760 91121=",
"06664099999","2023-12-21T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0046,1","-0003,1","10212,1","01,0000,9,1",,,,"99999,9,09672,1","7,1,016,1,+999,9","3,99,0108,1,999","SYN08206664 16/// /2411 10046 21003 39672 40212 57016 60005 333 55300 20004 90710 91121=",
"06664099999","2023-12-21T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0047,1","+0001,1","10208,1","01,0000,9,1",,,,"99999,9,09669,1","7,1,015,1,+999,9","3,99,0108,1,999","SYN08206664 16/// /2310 10047 20001 39669 40208 57015 60005 333 55300 20004 90710 91121=",
"06664099999","2023-12-21T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0049,1","+0003,1","10196,1","01,0000,9,1",,,,"99999,9,09658,1","7,1,020,1,+999,9","3,99,0134,1,999","SYN08206664 16/// /2411 10049 20003 39658 40196 57020 60005 333 55300 20004 90730 91126=",
