"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"78256199999","2023-11-11T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 111350Z 08013KT 9000 SCT020 29/26 Q1017=",
"78256199999","2023-11-11T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 111450Z 08014KT 9000 SCT020 30/26 Q1017=",
"78256199999","2023-11-11T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0082,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 111550Z 08016KT 9000 SCT020 30/26 Q1017=",
"78256199999","2023-11-11T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 111650Z 08014KT 9000 FEW020 30/26 Q1016=",
"78256199999","2023-11-11T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 111750Z 09013KT 9000 FEW020 30/26 Q1016=",
"78256199999","2023-11-11T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 111850Z 09014KT 9000 FEW020 29/26 Q1015=",
"78256199999","2023-11-11T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,V,0057,1","00549,1,C,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 111950Z 11011KT 070V130 9000 BKN018 29/25 Q1015=",
"78256199999","2023-11-11T20:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0051,1","00610,1,C,N","009000,1,9,9","+0270,1","+0250,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 112050Z 08010KT 9000 BKN020 27/25 Q1015=",
"78256199999","2023-11-11T21:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,V,0062,1","00610,1,C,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 112150Z 09012KT 060V120 9000 BKN020 26/25 Q1015=",
"78256199999","2023-11-11T22:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0036,1","00549,1,C,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 112250Z 08007KT 9000 BKN018 26/25 Q1015=",
"78256199999","2023-11-11T23:07:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-16","99999","V020","110,1,V,0046,1","00457,1,C,N","004000,1,9,9","+0250,1","+0250,1","99999,9",,"07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10160,1,99999,9","63,1",,,"MET062SPECI MUCC 112307Z 11009KT 060V130 4000 RA BKN015 25/25 Q1016=",
"78256199999","2023-11-11T23:24:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-16","99999","V020","999,9,V,0015,1","00549,1,C,N","007000,1,9,9","+0250,1","+0240,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10160,1,99999,9",,,,"MET051SPECI MUCC 112324Z VRB03KT 7000 BKN018 25/24 Q1016=",
"78256199999","2023-11-11T23:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","00549,1,C,N","009000,1,9,9","+0250,1","+0250,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 112350Z VRB01KT 9000 BKN018 25/25 Q1016=",
"78256199999","2023-11-12T00:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","00610,1,C,N","009000,1,9,9","+0250,1","+0250,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 120050Z VRB01KT 9000 BKN020 25/25 Q1016=",
"78256199999","2023-11-12T01:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0036,1","00610,1,C,N","009000,1,9,9","+0250,1","+0240,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 120150Z 10007KT 9000 BKN020 25/24 Q1017=",
"78256199999","2023-11-12T02:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0041,1","00610,1,C,N","009000,1,9,9","+0260,1","+0240,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 120250Z 10008KT 9000 BKN020 26/24 Q1017=",
"78256199999","2023-11-12T03:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0051,1","00610,1,C,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 120350Z 10010KT 9000 BKN020 26/23 Q1017=",
"78256199999","2023-11-12T04:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0046,1","00610,1,C,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 120450Z 09009KT 9000 BKN020 26/23 Q1017=",
"78256199999","2023-11-12T05:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0041,1","00610,1,C,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 120550Z 09008KT 9000 BKN020 26/23 Q1017=",
"78256199999","2023-11-12T06:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0051,1","00610,1,C,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 120650Z 08010KT 9000 BKN020 26/23 Q1016=",
"78256199999","2023-11-12T07:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0046,1","99999,9,9,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 120750Z 08009KT 9000 SCT020 26/23 Q1015=",
"78256199999","2023-11-12T08:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0057,1","00610,1,C,N","009000,1,9,9","+0260,1","+0240,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 120850Z 08011KT 9000 BKN020 26/24 Q1015=",
"78256199999","2023-11-12T09:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0062,1","00610,1,C,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 120950Z 07012KT 9000 BKN020 26/25 Q1015=",
"78256199999","2023-11-12T10:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 121050Z 08013KT 9000 SCT020 26/25 Q1015=",
"78256199999","2023-11-12T11:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0270,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 121150Z 08012KT 9000 SCT020 27/26 Q1016=",
"78256199999","2023-11-12T12:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0270,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 121250Z 08014KT 9000 SCT020 27/26 Q1017=",
"78256199999","2023-11-12T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0057,1","00457,1,C,N","009000,1,9,9","+0270,1","+0260,1","99999,9",,"07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 121350Z 09011KT 9000 BKN015 27/26 Q1017=",
"78256199999","2023-11-12T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 121450Z 09014KT 9000 SCT020 29/26 Q1017=",
"78256199999","2023-11-12T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 121550Z 10013KT 9000 SCT020 29/26 Q1017=",
"78256199999","2023-11-12T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,N,0077,1","99999,9,9,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 121650Z 11015KT 9000 SCT020 29/25 Q1016=",
"78256199999","2023-11-12T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,V,0067,1","99999,9,9,N","009000,1,9,9","+0300,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 121750Z 11013KT 070V140 9000 SCT020 30/25 Q1015=",
"78256199999","2023-11-12T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,V,0062,1","99999,9,9,N","009000,1,9,9","+0300,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 121850Z 10012KT 080V140 9000 SCT020 30/24 Q1015=",
"78256199999","2023-11-12T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,V,0062,1","99999,9,9,N","009000,1,9,9","+0280,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 121950Z 10012KT 070V130 9000 SCT020 28/25 Q1015=",
"78256199999","2023-11-12T20:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0290,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 122050Z 10012KT 9000 SCT020 29/24 Q1015=",
"78256199999","2023-11-12T21:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0280,1","+0240,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 122150Z 09013KT 9000 FEW020 28/24 Q1014=",
"78256199999","2023-11-12T22:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 122250Z 09013KT 9000 SCT020 27/24 Q1015=",
"78256199999","2023-11-12T23:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 122350Z 08014KT 9000 SCT020 27/24 Q1016=",
"78256199999","2023-11-13T00:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0270,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 130050Z 08014KT 9000 SCT020 27/25 Q1016=",
"78256199999","2023-11-13T01:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0270,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 130150Z 08012KT 9000 SCT020 27/25 Q1017=",
"78256199999","2023-11-13T02:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 130250Z 07012KT 9000 SCT020 27/24 Q1017=",
"78256199999","2023-11-13T03:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0057,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 130350Z 08011KT 9000 SCT020 27/24 Q1017=",
"78256199999","2023-11-13T04:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 130450Z 08013KT 9000 FEW020 27/24 Q1017=",
"78256199999","2023-11-13T05:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 130550Z 08013KT 9000 FEW020 27/24 Q1016=",
"78256199999","2023-11-13T06:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 130650Z 08012KT 9000 FEW020 26/24 Q1016=",
"78256199999","2023-11-13T07:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 130750Z 08013KT 9000 FEW020 26/24 Q1015=",
"78256199999","2023-11-13T08:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 130850Z 08014KT 9000 FEW020 26/23 Q1015=",
"78256199999","2023-11-13T09:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 130950Z 07013KT 9000 FEW020 26/23 Q1015=",
"78256199999","2023-11-13T10:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 131050Z 08013KT 9000 FEW020 26/23 Q1016=",
"78256199999","2023-11-13T11:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 131150Z 07012KT 9000 FEW020 26/23 Q1016=",
"78256199999","2023-11-13T12:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0270,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 131250Z 08014KT 9000 FEW020 27/23 Q1016=",
"78256199999","2023-11-13T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0280,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 131350Z 07013KT 9000 FEW020 28/23 Q1017=",
"78256199999","2023-11-13T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0077,1","99999,9,9,N","009000,1,9,9","+0290,1","+0230,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 131450Z 07015KT 9000 SCT020 29/23 Q1017=",
"78256199999","2023-11-13T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0290,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 131550Z 08014KT 9000 FEW020 29/23 Q1016=",
"78256199999","2023-11-13T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0077,1","99999,9,9,N","009000,1,9,9","+0300,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 131650Z 07015KT 9000 FEW020 30/23 Q1016=",
"78256199999","2023-11-13T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0300,1","+0230,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 131750Z 08014KT 9000 FEW020 30/23 Q1015=",
"78256199999","2023-11-13T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0290,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 131850Z 08013KT 9000 SCT020 29/24 Q1014=",
"78256199999","2023-11-13T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0062,1","99999,9,9,N","009000,1,9,9","+0290,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 131950Z 08012KT 9000 SCT020 29/24 Q1014=",
"78256199999","2023-11-13T20:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0057,1","00549,1,C,N","009000,1,9,9","+0280,1","+0250,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 132050Z 09011KT 9000 BKN018 28/25 Q1014=",
"78256199999","2023-11-13T21:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0057,1","00549,1,C,N","009000,1,9,9","+0280,1","+0240,1","99999,9",,"07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 132150Z 09011KT 9000 BKN018 28/24 Q1014=",
"78256199999","2023-11-13T22:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0067,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 132250Z 08013KT 9000 SCT018 27/24 Q1014=",
"78256199999","2023-11-13T23:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR MUCC 132350Z 08014KT 9000 SCT020 27/24 Q1014=",
