"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","REM","EQD"
"89272099999","2023-10-22T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0298,1","-0337,1","09773,1","99999,9,08021,1","2,1,003,1,+999,9","SYN05489272 46/// /3517 11298 21337 38021 49773 52003 91200=",
"89272099999","2023-10-22T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0283,1","-0319,1","09762,1","99999,9,08021,1","4,1,000,1,+999,9","SYN05489272 46/// /3620 11283 21319 38021 49762 54000 91500=",
"89272099999","2023-10-22T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0256,1","-0288,1","09740,1","99999,9,08018,1","7,1,003,1,+999,9","SYN05489272 46/// /0118 11256 21288 38018 49740 57003 91800=",
"89272099999","2023-10-22T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0234,1","-0261,1","09701,1","99999,9,07999,1","7,1,019,1,+999,9","SYN05489272 46/// /0130 11234 21261 37999 49701 57019 92100=",
"89272099999","2023-10-23T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0227,1","-0253,1","09692,1","99999,9,07995,1","7,1,004,1,+999,9","SYN05489272 46/// /0322 11227 21253 37995 49692 57004 90000=",
"89272099999","2023-10-23T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0204,1","-0225,1","09653,1","99999,9,07976,1","7,1,019,1,+999,9","SYN05489272 46/// /0322 11204 21225 37976 49653 57019 90300=",
"89272099999","2023-10-23T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0183,1","-0200,1","09619,1","99999,9,07959,1","7,1,017,1,+999,9","SYN05489272 46/// /0227 11183 21200 37959 49619 57017 90600=",
"89272099999","2023-10-23T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0171,1","-0186,1","09608,1","99999,9,07956,1","7,1,003,1,+999,9","SYN05489272 46/// /0325 11171 21186 37956 49608 57003 90900=",
"89272099999","2023-10-23T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0161,1","-0176,1","09601,1","99999,9,07956,1","4,1,000,1,+999,9","SYN05489272 46/// /0219 11161 21176 37956 49601 54000 91200=",
"89272099999","2023-10-23T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0131,1","-0152,1","09605,1","99999,9,07975,1","2,1,013,1,+999,9","SYN05489272 46/// /3615 11131 21152 37975 49605 52013 91800=",
"89272099999","2023-10-23T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0149,1","-0167,1","09634,1","99999,9,07990,1","2,1,015,1,+999,9","SYN05489272 46/// /0105 11149 21167 37990 49634 52015 92100=",
"89272099999","2023-10-24T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0155,1","-0169,1","09652,1","99999,9,08001,1","2,1,011,1,+999,9","SYN05489272 46/// /0205 11155 21169 38001 49652 52011 90000=",
"89272099999","2023-10-24T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0163,1","-0179,1","09669,1","99999,9,08011,1","2,1,010,1,+999,9","SYN05489272 46/// /0805 11163 21179 38011 49669 52010 90300=",
"89272099999","2023-10-24T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0174,1","-0192,1","09683,1","99999,9,08017,1","2,1,006,1,+999,9","SYN05489272 46/// /0307 11174 21192 38017 49683 52006 90600=",
"89272099999","2023-10-24T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0164,1","-0196,1","09686,1","99999,9,08025,1","2,1,008,1,+999,9","SYN05489272 46/// /0506 11164 21196 38025 49686 52008 90900=",
"89272099999","2023-10-24T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0159,1","-0185,1","09686,1","99999,9,08027,1","2,1,002,1,+999,9","SYN05489272 46/// /0505 11159 21185 38027 49686 52002 91200=",
"89272099999","2023-10-24T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0140,1","-0158,1","09670,1","99999,9,08024,1","7,1,003,1,+999,9","SYN05489272 46/// /0706 11140 21158 38024 49670 57003 91500=",
"89272099999","2023-10-24T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0131,1","-0151,1","09659,1","99999,9,08020,1","7,1,004,1,+999,9","SYN05489272 46/// /0307 11131 21151 38020 49659 57004 91800=",
"89272099999","2023-10-24T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0135,1","-0157,1","09655,1","99999,9,08014,1","7,1,006,1,+999,9","SYN05489272 46/// /0412 11135 21157 38014 49655 57006 92100=",
"89272099999","2023-10-25T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0149,1","-0173,1","09650,1","99999,9,08003,1","7,1,011,1,+999,9","SYN05489272 46/// /0514 11149 21173 38003 49650 57011 90000=",
"89272099999","2023-10-25T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0170,1","-0189,1","09648,1","99999,9,07990,1","7,1,013,1,+999,9","SYN05489272 46/// /0420 11170 21189 37990 49648 57013 90300=",
"89272099999","2023-10-25T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0155,1","-0172,1","09630,1","99999,9,07983,1","7,1,007,1,+999,9","SYN05489272 46/// /0224 11155 21172 37983 49630 57007 90600=",
"89272099999","2023-10-25T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0169,1","-0192,1","09636,1","99999,9,07981,1","7,1,002,1,+999,9","SYN05489272 46/// /0217 11169 21192 37981 49636 57002 90900=",
"89272099999","2023-10-25T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0184,1","-0217,1","09639,1","99999,9,07975,1","7,1,006,1,+999,9","SYN05489272 46/// /0315 11184 21217 37975 49639 57006 91200=",
"89272099999","2023-10-25T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0173,1","-0208,1","09620,1","99999,9,07965,1","7,1,010,1,+999,9","SYN05489272 46/// /0320 11173 21208 37965 49620 57010 91500=",
"89272099999","2023-10-25T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0177,1","-0206,1","09611,1","99999,9,07956,1","7,1,009,1,+999,9","SYN05489272 46/// /0324 11177 21206 37956 49611 57009 91800=",
"89272099999","2023-10-25T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0175,1","-0212,1","09610,1","99999,9,07956,1","4,1,000,1,+999,9","SYN05489272 46/// /0321 11175 21212 37956 49610 54000 92100=",
"89272099999","2023-10-26T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0194,1","-0227,1","09621,1","99999,9,07955,1","7,1,001,1,+999,9","SYN05489272 46/// /0324 11194 21227 37955 49621 57001 90000=",
"89272099999","2023-10-26T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0209,1","-0243,1","09635,1","99999,9,07958,1","2,1,003,1,+999,9","SYN05489272 46/// /0326 11209 21243 37958 49635 52003 90300=",
"89272099999","2023-10-26T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0205,1","-0238,1","09639,1","99999,9,07964,1","2,1,006,1,+999,9","SYN05489272 46/// /0224 11205 21238 37964 49639 52006 90600=",
"89272099999","2023-10-26T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0211,1","-0251,1","09653,1","99999,9,07972,1","2,1,008,1,+999,9","SYN05489272 46/// /0324 11211 21251 37972 49653 52008 90900=",
"89272099999","2023-10-26T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0205,1","-0241,1","09655,1","99999,9,07977,1","2,1,005,1,+999,9","SYN05489272 46/// /0424 11205 21241 37977 49655 52005 91200=",
"89272099999","2023-10-26T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0177,1","-0212,1","09636,1","99999,9,07976,1","7,1,001,1,+999,9","SYN05489272 46/// /0228 11177 21212 37976 49636 57001 91500=",
"89272099999","2023-10-26T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0169,1","-0212,1","09641,1","99999,9,07985,1","2,1,009,1,+999,9","SYN05489272 46/// /0330 11169 21212 37985 49641 52009 91800=",
"89272099999","2023-10-26T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0184,1","-0229,1","09667,1","99999,9,07998,1","2,1,013,1,+999,9","SYN05489272 46/// /0323 11184 21229 37998 49667 52013 92100=",
"89272099999","2023-10-27T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0230,1","-0282,1","09718,1","99999,9,08015,1","2,1,005,1,+999,9","SYN05489272 46/// /0420 11230 21282 38015 49718 52005 90300=",
"89272099999","2023-10-27T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0195,1","-0283,1","09715,1","99999,9,08032,1","2,1,017,1,+999,9","SYN05489272 46/// /9902 11195 21283 38032 49715 52017 90600=",
"89272099999","2023-10-27T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","060,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0268,1","-0347,1","09770,1","99999,9,08036,1","2,1,004,1,+999,9","SYN05489272 46/// /0608 11268 21347 38036 49770 52004 90900=",
"89272099999","2023-10-27T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0248,1","-0326,1","09764,1","99999,9,08043,1","2,1,007,1,+999,9","SYN05489272 46/// /0708 11248 21326 38043 49764 52007 91200=",
"89272099999","2023-10-27T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","999999,9,9,9","-0177,1","-0296,1","09721,1","99999,9,08047,1","2,1,004,1,+999,9","SYN05489272 46/// /9901 11177 21296 38047 49721 52004 91500=",
"89272099999","2023-10-27T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0174,1","-0289,1","09724,1","99999,9,08051,1","2,1,004,1,+999,9","SYN05489272 46/// /9902 11174 21289 38051 49724 52004 91800=",
"89272099999","2023-10-29T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0223,1","-0296,1","09779,1","99999,9,08069,1",,"SYN05489272 46/// /3624 11223 21296 38069 49779 5//// 90900=",
"89272099999","2023-10-29T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0237,1","-0265,1","09748,1","99999,9,08036,1","7,1,033,1,+999,9","SYN05489272 46/// /3634 11237 21265 38036 49748 57033 91200=",
"89272099999","2023-10-29T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0221,1","99999,9,9,N","999999,9,9,9","-0240,1","-0269,1","09710,1","99999,9,08003,1","7,1,033,1,+999,9","SYN05489272 46/// /3643 11240 21269 38003 49710 57033 91500=",
"89272099999","2023-10-29T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0211,1","99999,9,9,N","999999,9,9,9","-0229,1","-0256,1","09697,1","99999,9,07998,1","7,1,005,1,+999,9","SYN05489272 46/// /3641 11229 21256 37998 49697 57005 91800=",
"89272099999","2023-10-29T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0224,1","-0250,1","09696,1","99999,9,08000,1","2,1,002,1,+999,9","SYN05489272 46/// /3633 11224 21250 38000 49696 52002 92100=",
"89272099999","2023-10-30T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0225,1","-0251,1","09686,1","99999,9,07991,1","7,1,009,1,+999,9","SYN05489272 46/// /3632 11225 21251 37991 49686 57009 90000=",
"89272099999","2023-10-30T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0224,1","-0249,1","09673,1","99999,9,07981,1","7,1,010,1,+999,9","SYN05489272 46/// /3630 11224 21249 37981 49673 57010 90300=",
"89272099999","2023-10-30T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0211,1","-0234,1","09653,1","99999,9,07972,1","7,1,009,1,+999,9","SYN05489272 46/// /3628 11211 21234 37972 49653 57009 90600=",
"89272099999","2023-11-03T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0172,1","-0186,1","09404,1","99999,9,07787,1",,"SYN05489272 46/// /0227 11172 21186 37787 49404 5//// 91500=",
"89272099999","2023-11-03T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0216,1","99999,9,9,N","999999,9,9,9","-0161,1","-0172,1","09350,1","99999,9,07748,1","7,1,039,1,+999,9","SYN05489272 46/// /0242 11161 21172 37748 49350 57039 91800=",
"89272099999","2023-11-03T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0154,1","-0161,1","09357,1","99999,9,07757,1","2,1,009,1,+999,9","SYN05489272 46/// /0330 11154 21161 37757 49357 52009 92100=",
"89272099999","2023-11-04T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0150,1","-0155,1","09352,1","99999,9,07755,1","7,1,002,1,+999,9","SYN05489272 46/// /0327 11150 21155 37755 49352 57002 90000=",
"89272099999","2023-11-04T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0202,1","-0221,1","09395,1","99999,9,07764,1",,"SYN05489272 46/// /0312 11202 21221 37764 49395 5//// 90600=",
"89272099999","2023-11-04T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0141,1","-0144,1","09443,1","99999,9,07835,1",,"SYN05489272 46/// /3512 11141 21144 37835 49443 5//// 91500=",
"89272099999","2023-11-04T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0139,1","-0141,1","09457,1","99999,9,07848,1","2,1,013,1,+999,9","SYN05489272 46/// /3517 11139 21141 37848 49457 52013 91800=",
"89272099999","2023-11-04T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0143,1","-0146,1","09473,1","99999,9,07859,1","2,1,011,1,+999,9","SYN05489272 46/// /3613 11143 21146 37859 49473 52011 92100=",
"89272099999","2023-11-05T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0159,1","-0166,1","09488,1","99999,9,07863,1","2,1,004,1,+999,9","SYN05489272 46/// /0509 11159 21166 37863 49488 52004 90000=",
"89272099999","2023-11-05T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","080,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0166,1","-0175,1","09470,1","99999,9,07845,1","7,1,018,1,+999,9","SYN05489272 46/// /0814 11166 21175 37845 49470 57018 90300=",
"89272099999","2023-11-05T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0107,1","+9999,9","09394,1","99999,9,07812,1","7,1,033,1,+999,9","SYN05489272 46/// /0133 11107 2//// 37812 49394 57033 90600=",
"89272099999","2023-11-05T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","09397,1","99999,9,07812,1","4,1,000,1,+999,9","SYN05489272 46/// /0229 11111 2//// 37812 49397 54000 90900=",
"89272099999","2023-11-05T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0107,1","+9999,9","09376,1","99999,9,07797,1","7,1,015,1,+999,9","SYN05489272 46/// /0235 11107 2//// 37797 49376 57015 91200=",
"89272099999","2023-11-05T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","09380,1","99999,9,07801,1","2,1,004,1,+999,9","SYN05489272 46/// /0132 11105 2//// 37801 49380 52004 91500=",
"89272099999","2023-11-05T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0142,1","+9999,9","09418,1","99999,9,07814,1","2,1,013,1,+999,9","SYN05489272 46/// /3630 11142 2//// 37814 49418 52013 91800=",
"89272099999","2023-11-05T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0150,1","+9999,9","09469,1","99999,9,07852,1","2,1,038,1,+999,9","SYN05489272 46/// /3617 11150 2//// 37852 49469 52038 92100=",
"89272099999","2023-11-06T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0162,1","-0167,1","09480,1","99999,9,07855,1","2,1,003,1,+999,9","SYN05489272 46/// /3610 11162 21167 37855 49480 52003 90000=",
"89272099999","2023-11-06T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0173,1","-0181,1","09490,1","99999,9,07858,1","2,1,003,1,+999,9","SYN05489272 46/// /0206 11173 21181 37858 49490 52003 90300=",
"89272099999","2023-11-06T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0193,1","-0208,1","09505,1","99999,9,07859,1","2,1,001,1,+999,9","SYN05489272 46/// /3606 11193 21208 37859 49505 52001 90600=",
"89272099999","2023-11-06T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0213,1","-0233,1","09522,1","99999,9,07863,1","2,1,004,1,+999,9","SYN05489272 46/// /0108 11213 21233 37863 49522 52004 90900=",
"89272099999","2023-11-06T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0193,1","-0209,1","09519,1","99999,9,07871,1","2,1,008,1,+999,9","SYN05489272 46/// /0103 11193 21209 37871 49519 52008 91200=",
"89272099999","2023-11-06T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0172,1","-0183,1","09515,1","99999,9,07879,1","2,1,008,1,+999,9","SYN05489272 46/// /0104 11172 21183 37879 49515 52008 91500=",
"89272099999","2023-11-06T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0178,1","-0191,1","09529,1","99999,9,07887,1","2,1,006,1,+999,9","SYN05489272 46/// /3613 11178 21191 37887 49529 52006 92100=",
"89272099999","2023-11-07T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0181,1","-0195,1","09523,1","99999,9,07881,1","7,1,006,1,+999,9","SYN05489272 46/// /0113 11181 21195 37881 49523 57006 90000=",
"89272099999","2023-11-07T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0250,1","-0278,1","09558,1","99999,9,07872,1","7,1,009,1,+999,9","SYN05489272 46/// /0414 11250 21278 37872 49558 57009 90300=",
"89272099999","2023-11-07T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0220,1","-0244,1","09517,1","99999,9,07855,1","7,1,017,1,+999,9","SYN05489272 46/// /0513 11220 21244 37855 49517 57017 90600=",
"89272099999","2023-11-07T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0148,1","-0151,1","09435,1","99999,9,07825,1","7,1,030,1,+999,9","SYN05489272 46/// /0224 11148 21151 37825 49435 57030 90900=",
"89272099999","2023-11-07T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0130,1","+9999,9","09430,1","99999,9,07830,1","2,1,005,1,+999,9","SYN05489272 46/// /0610 11130 2//// 37830 49430 52005 91200=",
"89272099999","2023-11-07T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0117,1","+9999,9","09415,1","99999,9,07824,1","7,1,006,1,+999,9","SYN05489272 46/// /0219 11117 2//// 37824 49415 57006 91500=",
