"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM","EQD"
"99729099999","2023-09-29T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","090,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0174,1","+9999,9","10228,1","2,1,004,1,+999,9","5,99,0093,1,999","+191,1","SYN080BRHC3 46/// /0912 10174 40228 52004 90200 222// 00191 333 91218 555 11012 22013=",
"99729099999","2023-09-29T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","060,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0169,1","+9999,9","10228,1",,"5,99,0057,1,999","+191,1","SYN074BRHC3 46/// /0607 10169 40228 90248 222// 00191 333 91211 555 11007 22008=",
"99729099999","2023-09-29T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","060,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10219,1","8,1,008,1,+999,9","5,99,0067,1,999","+191,1","SYN080BRHC3 46/// /0608 10156 40219 58008 90400 222// 00191 333 91213 555 11008 22009=",
"99729099999","2023-09-29T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10224,1","5,1,004,1,+999,9","5,99,0051,1,999","+192,1","SYN080BRHC3 46/// /0606 10152 40224 55004 90500 222// 00192 333 91210 555 11006 22006=",
"99729099999","2023-09-29T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10220,1","6,1,004,1,+999,9","5,99,0046,1,999","+192,1","SYN080BRHC3 46/// /0305 10142 40220 56004 90600 222// 00192 333 91209 555 11005 22005=",
"99729099999","2023-09-29T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10219,1","9,9,000,1,+999,9","5,99,0041,1,999","+192,1","SYN080BRHC3 46/// /0505 10137 40219 50000 90700 222// 00192 333 91208 555 11005 22006=",
"99729099999","2023-09-29T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10207,1","8,1,017,1,+999,9","5,99,0062,1,999","+192,1","SYN080BRHC3 46/// /0410 10133 40207 58017 90800 222// 00192 333 91212 555 11010 22011=",
"99729099999","2023-09-29T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10206,1","7,1,014,1,+999,9","5,99,0062,1,999","+193,1","SYN080BRHC3 46/// /0407 10139 40206 57014 90900 222// 00193 333 91212 555 11008 22008=",
"99729099999","2023-09-29T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10206,1","6,1,013,1,+999,9","5,99,0062,1,999","+193,1","SYN080BRHC3 46/// /0308 10138 40206 56013 91000 222// 00193 333 91212 555 11008 22009=",
"99729099999","2023-09-29T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10210,1","3,1,003,1,+999,9","5,99,0062,1,999","+191,1","SYN080BRHC3 46/// /0406 10138 40210 53003 91100 222// 00191 333 91212 555 11007 22007=",
"99729099999","2023-09-29T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10209,1","2,1,003,1,+999,9","5,99,0072,1,999","+191,1","SYN080BRHC3 46/// /0311 10134 40209 52003 91200 222// 00191 333 91214 555 11011 22012=",
"99729099999","2023-09-29T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10208,1","9,9,000,1,+999,9","5,99,0062,1,999","+191,1","SYN080BRHC3 46/// /0308 10133 40208 50000 91300 222// 00191 333 91212 555 11008 22009=",
"99729099999","2023-09-29T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10214,1","3,1,004,1,+999,9","5,99,0082,1,999","+191,1","SYN080BRHC3 46/// /0311 10131 40214 53004 91400 222// 00191 333 91216 555 11011 22012=",
"99729099999","2023-09-29T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10219,1","3,1,010,1,+999,9","5,99,0062,1,999","+190,1","SYN080BRHC3 46/// /0408 10132 40219 53010 91500 222// 00190 333 91212 555 11008 22009=",
"99729099999","2023-09-29T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10216,1","9,9,008,1,+999,9","5,99,0077,1,999","+190,1","SYN080BRHC3 46/// /0209 10135 40216 50008 91600 222// 00190 333 91215 555 11010 22011=",
"99729099999","2023-09-29T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10212,1","9,9,000,1,+999,9","5,99,0077,1,999","+190,1","SYN080BRHC3 46/// /0309 10129 40212 50000 91700 222// 00190 333 91215 555 11010 22011=",
"99729099999","2023-09-29T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10197,1",,"5,99,0082,1,999","+191,1","SYN074BRHC3 46/// /0410 10127 40197 91854 222// 00191 333 91216 555 11010 22011=",
"99729099999","2023-09-29T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","10194,1","6,1,018,1,+999,9","5,99,0072,1,999","+191,1","SYN080BRHC3 46/// /0311 10126 40194 56018 92000 222// 00191 333 91214 555 11011 22012=",
"99729099999","2023-09-29T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10195,1","6,1,007,1,+999,9","5,99,0057,1,999","+191,1","SYN080BRHC3 46/// /0606 10125 40195 56007 92100 222// 00191 333 91211 555 11006 22007=",
"99729099999","2023-09-29T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10190,1","8,1,007,1,+999,9","5,99,0088,1,999","+191,1","SYN080BRHC3 46/// /0713 10127 40190 58007 92200 222// 00191 333 91217 555 11013 22014=",
"99729099999","2023-09-29T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10187,1","8,1,007,1,+999,9","5,99,0062,1,999","+190,1","SYN080BRHC3 46/// /0408 10134 40187 58007 92300 222// 00190 333 91212 555 11009 22009=",
"99729099999","2023-09-30T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10198,1","3,1,003,1,+999,9","5,99,0046,1,999","+188,1","SYN080BRHC3 46/// /3304 10139 40198 53003 90000 222// 00188 333 91209 555 11004 22004=",
"99729099999","2023-09-30T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10195,1","2,1,005,1,+999,9","5,99,0041,1,999","+189,1","SYN080BRHC3 46/// /0104 10150 40195 52005 90100 222// 00189 333 91208 555 11004 22005=",
"99729099999","2023-09-30T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10192,1","9,9,005,1,+999,9","5,99,0077,1,999","+190,1","SYN080BRHC3 46/// /0311 10140 40192 50005 90200 222// 00190 333 91215 555 11011 22012=",
"99729099999","2023-09-30T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10184,1","8,1,014,1,+999,9","5,99,0082,1,999","+190,1","SYN080BRHC3 46/// /3308 10133 40184 58014 90300 222// 00190 333 91216 555 11008 22009=",
"99729099999","2023-09-30T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10195,1","5,1,000,1,+999,9","5,99,0072,1,999","+190,1","SYN080BRHC3 46/// /0310 10131 40195 55000 90400 222// 00190 333 91214 555 11010 22011=",
"99729099999","2023-09-30T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","10189,1","6,1,003,1,+999,9","5,99,0057,1,999","+190,1","SYN080BRHC3 46/// /0206 10128 40189 56003 90500 222// 00190 333 91211 555 11007 22007=",
"99729099999","2023-09-30T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","10184,1","9,9,000,1,+999,9","5,99,0057,1,999","+190,1","SYN080BRHC3 46/// /0106 10128 40184 50000 90600 222// 00190 333 91211 555 11007 22007=",
"99729099999","2023-09-30T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10175,1","8,1,020,1,+999,9","5,99,0057,1,999","+189,1","SYN080BRHC3 46/// /0107 1//// 40175 58020 90700 222// 00189 333 91211 555 11008 22008=",
"99729099999","2023-09-30T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10180,1","5,1,009,1,+999,9","5,99,0057,1,999","+189,1","SYN080BRHC3 46/// /0108 10129 40180 55009 90800 222// 00189 333 91211 555 11008 22009=",
"99729099999","2023-09-30T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10186,1","5,1,000,1,+999,9","5,99,0062,1,999","+188,1","SYN080BRHC3 46/// /0207 10129 40186 55000 90900 222// 00188 333 91212 555 11007 22008=",
"99729099999","2023-09-30T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","10188,1","1,1,013,1,+999,9","5,99,0051,1,999","+188,1","SYN080BRHC3 46/// /0106 10126 40188 51013 91000 222// 00188 333 91210 555 11006 22007=",
"99729099999","2023-09-30T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10197,1","3,1,017,1,+999,9","5,99,0057,1,999","+186,1","SYN080BRHC3 46/// /0207 10122 40197 53017 91100 222// 00186 333 91211 555 11008 22008=",
"99729099999","2023-09-30T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0124,1","+9999,9","10202,1","3,1,016,1,+999,9","5,99,0057,1,999","+186,1","SYN080BRHC3 46/// /0105 10124 40202 53016 91200 222// 00186 333 91211 555 11005 22006=",
"99729099999","2023-09-30T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10203,1","1,1,015,1,+999,9","5,99,0067,1,999","+187,1","SYN080BRHC3 46/// /0107 10127 40203 51015 91300 222// 00187 333 91213 555 11007 22008=",
"99729099999","2023-09-30T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10207,1","1,1,010,1,+999,9","5,99,0036,1,999","+187,1","SYN080BRHC3 46/// /3605 10132 40207 51010 91400 222// 00187 333 91207 555 11005 22006=",
"99729099999","2023-09-30T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10207,1","2,1,005,1,+999,9","5,99,0046,1,999","+191,1","SYN080BRHC3 46/// /0106 10135 40207 52005 91500 222// 00191 333 91209 555 11007 22007=",
"99729099999","2023-09-30T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10203,1","9,9,000,1,+999,9","5,99,0046,1,999","+192,1","SYN080BRHC3 46/// /0105 10147 40203 50000 91600 222// 00192 333 91209 555 11005 22006=",
"99729099999","2023-09-30T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10203,1","7,1,004,1,+999,9","5,99,0062,1,999","+191,1","SYN080BRHC3 46/// /3605 10154 40203 57004 91700 222// 00191 333 91212 555 11006 22006=",
"99729099999","2023-09-30T18:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","10200,1","6,1,007,1,+999,9","5,99,0046,1,999","+191,1","SYN080BRHC3 46/// /3606 10160 40200 56007 91800 222// 00191 333 91209 555 11006 22007=",
"99729099999","2023-09-30T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0169,1","+9999,9","10200,1","7,1,003,1,+999,9","5,99,0041,1,999","+187,1","SYN080BRHC3 46/// /0105 10169 40200 57003 91900 222// 00187 333 91208 555 11005 22005=",
"99729099999","2023-09-30T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0171,1","+9999,9","10198,1","6,1,005,1,+999,9","5,99,0046,1,999","+190,1","SYN080BRHC3 46/// /0206 10171 40198 56005 92000 222// 00190 333 91209 555 11007 22007=",
"99729099999","2023-09-30T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0176,1","+9999,9","10196,1","7,1,004,1,+999,9","5,99,0046,1,999","+190,1","SYN080BRHC3 46/// /0106 10176 40196 57004 92100 222// 00190 333 91209 555 11006 22007=",
"99729099999","2023-09-30T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","10197,1","7,1,003,1,+999,9","5,99,0026,1,999","+190,1","SYN080BRHC3 46/// /3503 10172 40197 57003 92200 222// 00190 333 91205 555 11003 22004=",
"99729099999","2023-09-30T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0170,1","+9999,9","10198,1",,"5,99,0015,1,999","+189,1","SYN074BRHC3 46/// /0000 10170 40198 92242 222// 00189 333 91203 555 11001 22001=",
"99729099999","2023-10-01T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0167,1","+9999,9","10201,1","2,1,005,1,+999,9","5,99,0021,1,999","+189,1","SYN080BRHC3 46/// /0203 10167 40201 52005 90000 222// 00189 333 91204 555 11003 22003=",
"99729099999","2023-10-01T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10195,1","4,1,000,1,+999,9","5,99,0031,1,999","+189,1","SYN080BRHC3 46/// /3305 10166 40195 54000 90100 222// 00189 333 91206 555 11005 22006=",
"99729099999","2023-10-01T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","10196,1",,"5,99,0026,1,999","+190,1","SYN074BRHC3 46/// /0301 10165 40196 90148 222// 00190 333 91205 555 11001 22001=",
"99729099999","2023-10-01T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10191,1","6,1,010,1,+999,9","5,99,0051,1,999","+190,1","SYN080BRHC3 46/// /3607 10166 40191 56010 90300 222// 00190 333 91210 555 11007 22008=",
"99729099999","2023-10-01T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","10197,1",,"5,99,0041,1,999","+191,1","SYN074BRHC3 46/// /0406 10163 40197 90342 222// 00191 333 91208 555 11006 22006=",
"99729099999","2023-10-01T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10195,1",,"5,99,0026,1,999","+190,1","SYN074BRHC3 46/// /3402 10153 40195 90448 222// 00190 333 91205 555 11002 22003=",
"99729099999","2023-10-01T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10194,1","2,1,003,1,+999,9","5,99,0026,1,999","+191,1","SYN080BRHC3 46/// /3603 10149 40194 52003 90600 222// 00191 333 91205 555 11003 22004=",
"99729099999","2023-10-01T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10189,1",,"5,99,0021,1,999","+191,1","SYN074BRHC3 46/// /3403 10147 40189 90636 222// 00191 333 91204 555 11003 22003=",
"99729099999","2023-10-01T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10186,1",,"5,99,0036,1,999","+191,1","SYN074BRHC3 46/// /3505 10150 40186 90748 222// 00191 333 91207 555 11005 22006=",
"99729099999","2023-10-01T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10193,1","5,1,000,1,+999,9","5,99,0031,1,999","+191,1","SYN080BRHC3 46/// /0204 10146 40193 55000 90900 222// 00191 333 91206 555 11004 22005=",
"99729099999","2023-10-01T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10197,1","3,1,010,1,+999,9","5,99,0036,1,999","+190,1","SYN080BRHC3 46/// /0104 10145 40197 53010 91000 222// 00190 333 91207 555 11004 22005=",
"99729099999","2023-10-01T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10201,1","1,1,014,1,+999,9","5,99,0026,1,999","+190,1","SYN080BRHC3 46/// /0103 10143 40201 51014 91100 222// 00190 333 91205 555 11003 22003=",
"99729099999","2023-10-01T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10206,1","3,1,013,1,+999,9","5,99,0031,1,999","+190,1","SYN080BRHC3 46/// /3505 10147 40206 53013 91200 222// 00190 333 91206 555 11005 22006=",
"99729099999","2023-10-01T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","10208,1","1,1,011,1,+999,9","5,99,0041,1,999","+189,1","SYN080BRHC3 46/// /3507 10158 40208 51011 91300 222// 00189 333 91208 555 11007 22007=",
"99729099999","2023-10-01T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","10208,1","1,1,007,1,+999,9","5,99,0041,1,999","+190,1","SYN080BRHC3 46/// /3506 10177 40208 51007 91400 222// 00190 333 91208 555 11006 22007=",
"99729099999","2023-10-01T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0206,1","+9999,9","10204,1","9,9,000,1,+999,9","5,99,0062,1,999","+190,1","SYN080BRHC3 46/// /0207 10206 40204 50000 91500 222// 00190 333 91212 555 11007 22008=",
"99729099999","2023-10-01T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0220,1","+9999,9","10203,1","7,1,005,1,+999,9","5,99,0072,1,999","+191,1","SYN080BRHC3 46/// /3607 10220 40203 57005 91600 222// 00191 333 91214 555 11008 22008=",
"99729099999","2023-10-01T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","10196,1","8,1,012,1,+999,9","5,99,0067,1,999","+191,1","SYN080BRHC3 46/// /0306 10236 40196 58012 91700 222// 00191 333 91213 555 11007 22007=",
"99729099999","2023-10-01T18:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0240,1","+9999,9","10187,1","8,1,017,1,+999,9","5,99,0046,1,999","+192,1","SYN080BRHC3 46/// /3504 10240 40187 58017 91800 222// 00192 333 91209 555 11004 22005=",
"99729099999","2023-10-01T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10183,1","6,1,020,1,+999,9","5,99,0051,1,999","+192,1","SYN080BRHC3 46/// /2108 10209 40183 56020 91900 222// 00192 333 91210 555 11009 22009=",
"99729099999","2023-10-01T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","10180,1","6,1,016,1,+999,9","5,99,0031,1,999","+191,1","SYN080BRHC3 46/// /2105 10219 40180 56016 92000 222// 00191 333 91206 555 11005 22005=",
"99729099999","2023-10-01T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","10180,1","6,1,007,1,+999,9","5,99,0031,1,999","+191,1","SYN080BRHC3 46/// /1506 10212 40180 56007 92100 222// 00191 333 91206 555 11006 22007=",
"99729099999","2023-10-01T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","10185,1","5,1,000,1,+999,9","5,99,0021,1,999","+191,1","SYN080BRHC3 46/// /1403 10210 40185 55000 92200 222// 00191 333 91204 555 11003 22003=",
"99729099999","2023-10-01T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","10187,1","2,1,007,1,+999,9","5,99,0036,1,999","+191,1","SYN080BRHC3 46/// /3505 10221 40187 52007 92300 222// 00191 333 91207 555 11005 22005=",
"99729099999","2023-10-02T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10190,1","1,1,010,1,+999,9","5,99,0026,1,999","+191,1","SYN080BRHC3 46/// /3604 10208 40190 51010 90000 222// 00191 333 91205 555 11004 22004=",
"99729099999","2023-10-02T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0197,1","+9999,9","10188,1","2,1,003,1,+999,9","5,99,0026,1,999","+192,1","SYN080BRHC3 46/// /3504 10197 40188 52003 90100 222// 00192 333 91205 555 11004 22005=",
"99729099999","2023-10-02T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0193,1","+9999,9","10190,1","1,1,003,1,+999,9","5,99,0031,1,999","+192,1","SYN080BRHC3 46/// /3405 10193 40190 51003 90200 222// 00192 333 91206 555 11005 22005=",
"99729099999","2023-10-02T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0188,1","+9999,9","10190,1","4,1,000,1,+999,9","5,99,0031,1,999","+192,1","SYN080BRHC3 46/// /3405 10188 40190 54000 90300 222// 00192 333 91206 555 11005 22006=",
"99729099999","2023-10-02T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0184,1","+9999,9","10190,1","4,1,000,1,+999,9","5,99,0026,1,999","+193,1","SYN080BRHC3 46/// /3605 10184 40190 54000 90400 222// 00193 333 91205 555 11005 22005=",
"99729099999","2023-10-02T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0179,1","+9999,9","10189,1","4,1,000,1,+999,9","5,99,0031,1,999","+193,1","SYN080BRHC3 46/// /3505 10179 40189 54000 90500 222// 00193 333 91206 555 11005 22005=",
"99729099999","2023-10-02T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","10191,1","4,1,000,1,+999,9","5,99,0031,1,999","+193,1","SYN080BRHC3 46/// /0104 10181 40191 54000 90600 222// 00193 333 91206 555 11004 22004=",
